transcript,audio_url,difficulty
"Christian metal bands exist in most of the subgenres of heavy metal music , and the only common link among most Christian metal bands are the lyrics .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805626/audio_file/level02/02_fa582399-5.mp3,medium
As a player he was a defender from 1992 until 2012 .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805627/audio_file/level02/02_10799175-4.mp3,medium
000 is the emergency telephone number in Australia .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805629/audio_file/level02/02_916750ee-4.mp3,medium
"After a virus has made many copies of itself , it usually has used up the cell 's resources .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805631/audio_file/level02/02_7da91c25-3.mp3,medium
"An epigenetic effect heterosis has been found in plants , and also in animals .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805632/audio_file/level03/03_31a76af4-0.mp3,hard
The award was first given for films made in 1948 .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805634/audio_file/level02/02_4009cec8-2.mp3,medium
The design of the coracle makes it an unstable craft .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805636/audio_file/level02/02_c0d9a281-3.mp3,medium
"Unlike war crimes , crimes against humanity can happen during peace or war .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805638/audio_file/level02/02_5a857f8c-f.mp3,medium
There are many forms of liver disease .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805639/audio_file/level02/02_c0d2e695-2.mp3,medium
"Rivette died on 29 January 2016 from complications of Alzheimer 's disease at the age of 87 , in his home in Paris .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805642/audio_file/level02/02_fa449471-b.mp3,medium
The county continued to be developed for agriculture and is still mostly rural .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805644/audio_file/level02/02_eca45177-a.mp3,medium
Researchers have also found the effects of illusory superiority in studies into relationship satisfaction .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805646/audio_file/level03/03_e03e8b2e-8.mp3,hard
Bangladesh played their first test match on 10 November 2000 .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805649/audio_file/level01/01_285ed179-a.mp3,easy
There are some broad differences between encyclopedias and dictionaries .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805651/audio_file/level03/03_9d108601-4.mp3,hard
The first legs were played on 13 and 14 February 2008 .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805653/audio_file/level02/02_e9c5b833-e.mp3,medium
"In Canada and the United States , neighborhoods are often given official or semi-official status through neighborhood associations , neighborhood watches or block watches .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805657/audio_file/level02/02_3774c3f5-5.mp3,medium
"Dill oil can be extracted from the leaves , stems and seeds of the plant .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805659/audio_file/level02/02_6e29324f-4.mp3,medium
The class was gradually taken out of service from the early 1980s .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805660/audio_file/level02/02_3bea2bfe-0.mp3,medium
"As of 2017 , the books had collectively sold more than seven million copies , and appeared on numerous childrens ' best-seller lists .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805663/audio_file/level02/02_cd3ff52d-9.mp3,medium
"Worldwide , breast cancer is the most-common invasive cancer in women .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805670/audio_file/level02/02_e6adea2e-0.mp3,medium
The kinetic energy of a rotating flywheel is,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805674/audio_file/level03/03_445de30c-b.mp3,hard
In his fiction Bear often addresses major questions in contemporary science and culture and proposes solutions .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805676/audio_file/level02/02_98ad8a46-5.mp3,medium
"The water , having been separated from the air , leaves the camera aeolis at the same speed as it enters .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805678/audio_file/level03/03_cdc8e41c-e.mp3,hard
The nautilus shell is one of the finest natural examples of a logarithmic spiral .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805681/audio_file/level03/03_03c4dd4d-2.mp3,hard
"In the 1930 season , the league considerably liberalized the passing rules , effectively eliminating offsides .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805683/audio_file/level03/03_f913b2d4-e.mp3,hard
"By the 1990s , the Federal government had changed its mind on wolves .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805684/audio_file/level02/02_7568c50b-e.mp3,medium
The area was settled in 972 .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805686/audio_file/level01/01_f6a73e65-a.mp3,easy
Seventy students and teachers going to the United States for summer camp were among the Chinese passengers .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805687/audio_file/level02/02_dffa59e1-5.mp3,medium
The network focuses on supporting peer-directed and open source projects .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805689/audio_file/level02/02_ef271d31-e.mp3,medium
"In the summer of 2014 , during a brawl in his house he took a hit to the head and had a bad fall that resulted in a coma .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805691/audio_file/level02/02_0ee6c38b-4.mp3,medium
"The center of a subtropical gyre is a high pressure area , which the ocean moves around .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805693/audio_file/level02/02_51c4e10e-4.mp3,medium
Angel food cake requires egg whites whipped until they are stiff .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805694/audio_file/level02/02_cf4113d8-7.mp3,medium
Smoked and salted cod roe paste is very popular in Sweden .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805696/audio_file/level02/02_6fd5170b-b.mp3,medium
O' Connell died on 28 June 2017 at the age of 94 .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805698/audio_file/level01/01_daea0416-2.mp3,easy
It is held in many mental health circles that masturbation can relieve depression and lead to a higher sense of self-esteem .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805700/audio_file/level02/02_db2a2bde-3.mp3,medium
"The tiger shark is often found close to the coast , mainly in tropical and subtropical waters throughout the world .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805703/audio_file/level02/02_ad7e45bd-7.mp3,medium
The groups offers services and developments programs .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805704/audio_file/level02/02_572ce915-0.mp3,medium
Potassium fluoride is made by reacting potassium carbonate with hydrofluoric acid .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805706/audio_file/level03/03_04cfa593-f.mp3,hard
A satellite terminal is a building that is not joined to other airport buildings .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805707/audio_file/level02/02_2101db0e-a.mp3,medium
"The botanical exhibits are organized according to their origin in free-air or climatized greenhouses , which also contain numerous tropical and subtropical plants .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805710/audio_file/level03/03_15c7a565-c.mp3,hard
Sixth is the roof escape hatch that is in place on all Funny Cars since the founding of the division in the early 1970s .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805712/audio_file/level02/02_7de2b88b-6.mp3,medium
This equation uses information on the parent and daughter isotopes at the time the material solidified .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805714/audio_file/level03/03_08f724e8-3.mp3,hard
"Social and affectionate , the name comes from the parrots ' strong , monogamous pair bonding and the long periods which paired birds spend sitting together .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805717/audio_file/level02/02_0250b65e-1.mp3,medium
Workers who were exposed to xanthan gum dust developed allergy - like symptoms from breathing in the dust .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805718/audio_file/level03/03_11fef427-4.mp3,hard
"Procaine was first synthesized in 1905 , shortly after amylocaine .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805720/audio_file/level03/03_86f24288-a.mp3,hard
"On television , breaking the fourth wall is rare .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805721/audio_file/level02/02_71c935f5-2.mp3,medium
"Since the germ theory of disease , cleanliness has come to mean an effort to remove germs and other hazardous materials .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805724/audio_file/level03/03_5fc13114-2.mp3,hard
Cadmium sulfate is used to electroplate cadmium on electronic circuits .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805725/audio_file/level03/03_f3903800-d.mp3,hard
Most species of the sea snakes are able to respire through the top of their skin .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805727/audio_file/level02/02_deb98aea-8.mp3,medium
"In 1953 , he began working at a Brazilian hospital .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805729/audio_file/level01/01_4cdf62d2-5.mp3,easy
"Garnica started in athletics after his eyesight got really bad , and is a T12 long distance track and field races .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805732/audio_file/level02/02_0dd47471-3.mp3,medium
"Altogether , this fauna is massively dominated by large herbivores and generally lacks terrestrial carnivores .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805734/audio_file/level03/03_5f2603b8-c.mp3,hard
"The invasion planners specified a set of conditions regarding the timing of the invasion , deeming only a few days in each month suitable .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805736/audio_file/level03/03_1e4298eb-8.mp3,hard
There are various modifications that can be implemented atop the fundamentals of the battle royale .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805739/audio_file/level02/02_0d03c6af-3.mp3,medium
"Gabrielle starts the series as a young girl who more or less stands behind Xena , and relies on Xena to protect her .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805741/audio_file/level02/02_c7036f27-a.mp3,medium
Observations of atmospheric chemistry are important .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805742/audio_file/level02/02_64e90d8b-6.mp3,medium
"The tower is at the south side of the place , where the land walls of the city join the sea walls .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805744/audio_file/level02/02_c1acc574-e.mp3,medium
The game has now spread around the cricket world .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805745/audio_file/level01/01_f2e4dd55-8.mp3,easy
"Although certainly quadrupedal , the posture of horned dinosaurs has long been the subject of some debate .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805747/audio_file/level03/03_5a9d46c5-e.mp3,hard
Some skyscrapers feature rooftop helipads or heliports to serve the transport needs of executives or clients .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805750/audio_file/level02/02_12bf62fc-1.mp3,medium
The following is a partial list of songs featured in the film along with the artist that popularized them .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805751/audio_file/level02/02_4946fecf-7.mp3,medium
"In Australia , stillbirth is defined as a baby born with no signs of life that weighs more than 400 grams , or more than 20 weeks in gestation .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805754/audio_file/level03/03_8322f483-9.mp3,hard
Historical attitudes towards oats are very different .,https://res.cloudinary.com/dcz6avkds/video/upload/v1773805755/audio_file/level02/02_8a984327-b.mp3,medium
"It is the smallest of the true hyenas and retains many primitive viverrid characteristics lost in larger species , having a smaller and less specialised skull .",https://res.cloudinary.com/dcz6avkds/video/upload/v1773805758/audio_file/level03/03_0e507fe2-c.mp3,hard
