sentence,phonetic,audio_url,difficulty
"Let's go by taxi, OK?","/ˈɫɛts ˈɡoʊ ˈbaɪ ˈtæksi ˈoʊˈkeɪ/","https://audio.tatoeba.org/sentences/eng/1290698.mp3","pending"
"Let's not be enemies.","/ˈɫɛts ˈnɑt ˈbi ˈɛnəmiz/","https://audio.tatoeba.org/sentences/eng/1841291.mp3","pending"
"Let's split the bill.","/ˈɫɛts ˈspɫɪt ˈðə ˈbɪɫ/","https://audio.tatoeba.org/sentences/eng/502357.mp3","pending"
"Look at that drawing.","/ˈɫʊk ˈæt ˈðæt ˈdɹɔɪŋ/","https://audio.tatoeba.org/sentences/eng/2647123.mp3","pending"
"Look at that picture.","/ˈɫʊk ˈæt ˈðæt ˈpɪktʃɝ/","https://audio.tatoeba.org/sentences/eng/68495.mp3","pending"
"Many of us are upset.","/ˈmɛni ˈəv ˈəs ˈɑɹ ˈəpˌsɛt/","https://audio.tatoeba.org/sentences/eng/2647119.mp3","pending"
"May I ask a question?","/ˈmeɪ ˈaɪ ˈæsk ˈeɪ ˈkwɛstʃən/","https://audio.tatoeba.org/sentences/eng/1594.mp3","pending"
"May I have a blanket?","/ˈmeɪ ˈaɪ ˈhæv ˈeɪ ˈbɫæŋkət/","https://audio.tatoeba.org/sentences/eng/323548.mp3","pending"
"Maybe I'll bring Tom.","/ˈmeɪbi ˈaɪɫ ˈbɹɪŋ ˈtɑm/","https://audio.tatoeba.org/sentences/eng/2262240.mp3","pending"
"Meet me at my office.","/ˈmit ˈmi ˈæt ˈmaɪ ˈɔfɪs/","https://audio.tatoeba.org/sentences/eng/3413093.mp3","pending"
"My eyes are watering.","/ˈmaɪ ˈaɪz ˈɑɹ ˈwɔtɝɪŋ/","https://audio.tatoeba.org/sentences/eng/325981.mp3","pending"
"My French is limited.","/ˈmaɪ ˈfɹɛntʃ ˈɪz ˈɫɪmətəd/","https://audio.tatoeba.org/sentences/eng/2547647.mp3","pending"
"My mother was crying.","/ˈmaɪ ˈməðɝ ˈwɑz ˈkɹaɪɪŋ/","https://audio.tatoeba.org/sentences/eng/1077694.mp3","pending"
"My suitcase got lost.","/ˈmaɪ ˈsutˌkeɪs ˈɡɑt ˈɫɔst/","https://audio.tatoeba.org/sentences/eng/2635471.mp3","pending"
"My suitcase was lost.","/ˈmaɪ ˈsutˌkeɪs ˈwɑz ˈɫɔst/","https://audio.tatoeba.org/sentences/eng/2577065.mp3","pending"
"No one has an answer.","/ˈnoʊ ˈwən ˈhæz ˈæn ˈænsɝ/","https://audio.tatoeba.org/sentences/eng/2891735.mp3","pending"
"Nobody can deny that.","/ˈnoʊˌbɑˌdi ˈkæn dɪˈnaɪ ˈðæt/","https://audio.tatoeba.org/sentences/eng/4497198.mp3","pending"
"Nobody wants to work.","/ˈnoʊˌbɑˌdi ˈwɑnts ˈtu ˈwɝk/","https://audio.tatoeba.org/sentences/eng/4292135.mp3","pending"
"Nobody will hurt you.","/ˈnoʊˌbɑˌdi ˈwɪɫ ˈhɝt ˈju/","https://audio.tatoeba.org/sentences/eng/3736965.mp3","pending"
"One of them is lying.","/ˈwən ˈəv ˈðɛm ˈɪz ˈɫaɪɪŋ/","https://audio.tatoeba.org/sentences/eng/3166212.mp3","pending"
"People like to fight.","/ˈpipəɫ ˈɫaɪk ˈtu ˈfaɪt/","https://audio.tatoeba.org/sentences/eng/1359397.mp3","pending"
"Please do it quickly.","/ˈpɫiz ˈdu ˈɪt ˈkwɪkɫi/","https://audio.tatoeba.org/sentences/eng/38491.mp3","pending"
"Please don't go away.","/ˈpɫiz ˈdoʊn ˈɡoʊ əˈweɪ/","https://audio.tatoeba.org/sentences/eng/1841589.mp3","pending"
"Please keep in touch.","/ˈpɫiz ˈkip ˈɪn ˈtətʃ/","https://audio.tatoeba.org/sentences/eng/32682.mp3","pending"
"Please open this box.","/ˈpɫiz ˈoʊpən ˈðɪs ˈbɑks/","https://audio.tatoeba.org/sentences/eng/57490.mp3","pending"
"Please shut the door.","/ˈpɫiz ˈʃət ˈðə ˈdɔɹ/","https://audio.tatoeba.org/sentences/eng/495837.mp3","pending"
"Price isn't an issue.","/ˈpɹaɪs ˈɪzən ˈæn ˈɪʃu/","https://audio.tatoeba.org/sentences/eng/3147954.mp3","pending"
"Put it on Tom's desk.","/ˈpʊt ˈɪt ˈɑn ˈtɑmz ˈdɛsk/","https://audio.tatoeba.org/sentences/eng/2647104.mp3","pending"
"See you tomorrow, OK?","/ˈsi ˈju təˈmɑˌɹoʊ ˈoʊˈkeɪ/","https://audio.tatoeba.org/sentences/eng/2647101.mp3","pending"
"She bought a chicken.","/ˈʃi ˈbɑt ˈeɪ ˈtʃɪkən/","https://audio.tatoeba.org/sentences/eng/312081.mp3","pending"
"She felt like crying.","/ˈʃi ˈfɛɫt ˈɫaɪk ˈkɹaɪɪŋ/","https://audio.tatoeba.org/sentences/eng/313202.mp3","pending"
"She has ten children.","/ˈʃi ˈhæz ˈtɛn ˈtʃɪɫdɹən/","https://audio.tatoeba.org/sentences/eng/310059.mp3","pending"
"She is having dinner.","/ˈʃi ˈɪz ˈhævɪŋ ˈdɪnɝ/","https://audio.tatoeba.org/sentences/eng/371416.mp3","pending"
"She served me coffee.","/ˈʃi ˈsɝvd ˈmi ˈkɑfi/","https://audio.tatoeba.org/sentences/eng/314147.mp3","pending"
"She sold him her car.","/ˈʃi ˈsoʊɫd ˈhɪm ˈhɝ ˈkɑɹ/","https://audio.tatoeba.org/sentences/eng/886847.mp3","pending"
"She watched him swim.","/ˈʃi ˈwɑtʃt ˈhɪm ˈswɪm/","https://audio.tatoeba.org/sentences/eng/887579.mp3","pending"
"She's gone on a trip.","/ˈʃiz ˈɡɔn ˈɑn ˈeɪ ˈtɹɪp/","https://audio.tatoeba.org/sentences/eng/317418.mp3","pending"
"Show me a better one.","/ˈʃoʊ ˈmi ˈeɪ ˈbɛtɝ ˈwən/","https://audio.tatoeba.org/sentences/eng/30429.mp3","pending"
"So, why are you here?","/ˈsoʊ ˈhwaɪ ˈɑɹ ˈju ˈhiɹ/","https://audio.tatoeba.org/sentences/eng/3595273.mp3","pending"
"Stay out of the rain.","/ˈsteɪ ˈaʊt ˈəv ˈðə ˈɹeɪn/","https://audio.tatoeba.org/sentences/eng/26765.mp3","pending"
"Take off your jacket.","/ˈteɪk ˈɔf ˈjɔɹ ˈdʒækət/","https://audio.tatoeba.org/sentences/eng/3439612.mp3","pending"
"Talk to your friends.","/ˈtɔk ˈtu ˈjɔɹ ˈfɹɛndz/","https://audio.tatoeba.org/sentences/eng/4502537.mp3","pending"
"Thank you for coming.","/ˈθæŋk ˈju ˈfɔɹ ˈkəmɪŋ/","https://audio.tatoeba.org/sentences/eng/64536.mp3","pending"
"Thanks for coming by.","/ˈθæŋks ˈfɔɹ ˈkəmɪŋ ˈbaɪ/","https://audio.tatoeba.org/sentences/eng/3130446.mp3","pending"
"That belonged to Tom.","/ˈðæt bɪˈɫɔŋd ˈtu ˈtɑm/","https://audio.tatoeba.org/sentences/eng/3734616.mp3","pending"
"That is the bus stop.","/ˈðæt ˈɪz ˈðə ˈbəs ˈstɑp/","https://audio.tatoeba.org/sentences/eng/67106.mp3","pending"
"That meat is chicken.","/ˈðæt ˈmit ˈɪz ˈtʃɪkən/","https://audio.tatoeba.org/sentences/eng/418859.mp3","pending"
"That was pretty good.","/ˈðæt ˈwɑz ˈpɹɪti ˈɡʊd/","https://audio.tatoeba.org/sentences/eng/3428637.mp3","pending"
"That wasn't my fault.","/ˈðæt ˈwɑzənt ˈmaɪ ˈfɔɫt/","https://audio.tatoeba.org/sentences/eng/3736637.mp3","pending"
"That's a big fat lie.","/ˈðæts ˈeɪ ˈbɪɡ ˈfæt ˈɫaɪ/","https://audio.tatoeba.org/sentences/eng/3309015.mp3","pending"
"That's a wise choice.","/ˈðæts ˈeɪ ˈwaɪz ˈtʃɔɪs/","https://audio.tatoeba.org/sentences/eng/2992317.mp3","pending"
"That's all we can do.","/ˈðæts ˈɔɫ ˈwi ˈkæn ˈdu/","https://audio.tatoeba.org/sentences/eng/2870191.mp3","pending"
"That's kind of vague.","/ˈðæts ˈkaɪnd ˈəv ˈveɪɡ/","https://audio.tatoeba.org/sentences/eng/3593987.mp3","pending"
"That's our best hope.","/ˈðæts ˈaʊɝ ˈbɛst ˈhoʊp/","https://audio.tatoeba.org/sentences/eng/3594072.mp3","pending"
"That's the way it is.","/ˈðæts ˈðə ˈweɪ ˈɪt ˈɪz/","https://audio.tatoeba.org/sentences/eng/43129.mp3","pending"
"That's what Tom said.","/ˈðæts ˈhwət ˈtɑm ˈsɛd/","https://audio.tatoeba.org/sentences/eng/1897829.mp3","pending"
"The bed was too hard.","/ˈðə ˈbɛd ˈwɑz ˈtu ˈhɑɹd/","https://audio.tatoeba.org/sentences/eng/4494725.mp3","pending"
"The car turned right.","/ˈðə ˈkɑɹ ˈtɝnd ˈɹaɪt/","https://audio.tatoeba.org/sentences/eng/4506293.mp3","pending"
"The heater is broken.","/ˈðə ˈhitɝ ˈɪz ˈbɹoʊkən/","https://audio.tatoeba.org/sentences/eng/276797.mp3","pending"
"The ink is still wet.","/ˈðə ˈɪŋk ˈɪz ˈstɪɫ ˈwɛt/","https://audio.tatoeba.org/sentences/eng/3370325.mp3","pending"
"The light turned red.","/ˈðə ˈɫaɪt ˈtɝnd ˈɹɛd/","https://audio.tatoeba.org/sentences/eng/268856.mp3","pending"
"The place was packed.","/ˈðə ˈpɫeɪs ˈwɑz ˈpækt/","https://audio.tatoeba.org/sentences/eng/2213938.mp3","pending"
"The rumors were true.","/ˈðə ˈɹumɝz ˈwɝ ˈtɹu/","https://audio.tatoeba.org/sentences/eng/3408264.mp3","pending"
"The sky is the limit.","/ˈðə ˈskaɪ ˈɪz ˈðə ˈɫɪmət/","https://audio.tatoeba.org/sentences/eng/3455721.mp3","pending"
"The tiger was killed.","/ˈðə ˈtaɪɡɝ ˈwɑz ˈkɪɫd/","https://audio.tatoeba.org/sentences/eng/777592.mp3","pending"
"Then what did you do?","/ˈðɛn ˈhwət ˈdɪd ˈju ˈdu/","https://audio.tatoeba.org/sentences/eng/3374778.mp3","pending"
"There was no warning.","/ˈðɛɹ ˈwɑz ˈnoʊ ˈwɔɹnɪŋ/","https://audio.tatoeba.org/sentences/eng/3403315.mp3","pending"
"There's no milk left.","/ˈðɛɹz ˈnoʊ ˈmɪɫk ˈɫɛft/","https://audio.tatoeba.org/sentences/eng/2713634.mp3","pending"
"These books are mine.","/ˈðiz ˈbʊks ˈɑɹ ˈmaɪn/","https://audio.tatoeba.org/sentences/eng/55084.mp3","pending"
"They broke the rules.","/ˈðeɪ ˈbɹoʊk ˈðə ˈɹuɫz/","https://audio.tatoeba.org/sentences/eng/2210280.mp3","pending"
"They got off the bus.","/ˈðeɪ ˈɡɑt ˈɔf ˈðə ˈbəs/","https://audio.tatoeba.org/sentences/eng/305981.mp3","pending"
"They left Tom behind.","/ˈðeɪ ˈɫɛft ˈtɑm bɪˈhaɪnd/","https://audio.tatoeba.org/sentences/eng/1532857.mp3","pending"
"They love each other.","/ˈðeɪ ˈɫəv ˈitʃ ˈəðɝ/","https://audio.tatoeba.org/sentences/eng/307721.mp3","pending"
"They never came back.","/ˈðeɪ ˈnɛvɝ ˈkeɪm ˈbæk/","https://audio.tatoeba.org/sentences/eng/4495903.mp3","pending"
"They told us to wait.","/ˈðeɪ ˈtoʊɫd ˈəs ˈtu ˈweɪt/","https://audio.tatoeba.org/sentences/eng/3199876.mp3","pending"
"They were all guilty.","/ˈðeɪ ˈwɝ ˈɔɫ ˈɡɪɫti/","https://audio.tatoeba.org/sentences/eng/2647064.mp3","pending"
"They were both drunk.","/ˈðeɪ ˈwɝ ˈboʊθ ˈdɹəŋk/","https://audio.tatoeba.org/sentences/eng/2186507.mp3","pending"
"They'll be safe here.","/ˈðeɪɫ ˈbi ˈseɪf ˈhiɹ/","https://audio.tatoeba.org/sentences/eng/3238918.mp3","pending"
"They're afraid of us.","/ˈðɛɹ əˈfɹeɪd ˈəv ˈəs/","https://audio.tatoeba.org/sentences/eng/3449093.mp3","pending"
"They're firing at us.","/ˈðɛɹ ˈfaɪɝɹɪŋ ˈæt ˈəs/","https://audio.tatoeba.org/sentences/eng/3449103.mp3","pending"
"They're on their own.","/ˈðɛɹ ˈɑn ˈðɛɹ ˈoʊn/","https://audio.tatoeba.org/sentences/eng/2647059.mp3","pending"
"This bicycle is mine.","/ˈðɪs ˈbaɪsɪkəɫ ˈɪz ˈmaɪn/","https://audio.tatoeba.org/sentences/eng/496111.mp3","pending"
"This camera is cheap.","/ˈðɪs ˈkæmɝə ˈɪz ˈtʃip/","https://audio.tatoeba.org/sentences/eng/463260.mp3","pending"
"This car is like new.","/ˈðɪs ˈkɑɹ ˈɪz ˈɫaɪk ˈnju/","https://audio.tatoeba.org/sentences/eng/58711.mp3","pending"
"This is a lemon tree.","/ˈðɪs ˈɪz ˈeɪ ˈɫɛmən ˈtɹi/","https://audio.tatoeba.org/sentences/eng/1419976.mp3","pending"
"This is all I can do.","/ˈðɪs ˈɪz ˈɔɫ ˈaɪ ˈkæn ˈdu/","https://audio.tatoeba.org/sentences/eng/250359.mp3","pending"
"This is my brother's.","/ˈðɪs ˈɪz ˈmaɪ ˈbɹəðɝz/","https://audio.tatoeba.org/sentences/eng/2094583.mp3","pending"
"This is the free one.","/ˈðɪs ˈɪz ˈðə ˈfɹi ˈwən/","https://audio.tatoeba.org/sentences/eng/2892257.mp3","pending"
"This is the last one.","/ˈðɪs ˈɪz ˈðə ˈɫæs ˈwən/","https://audio.tatoeba.org/sentences/eng/2892258.mp3","pending"
"This is your country.","/ˈðɪs ˈɪz ˈjɔɹ ˈkəntɹi/","https://audio.tatoeba.org/sentences/eng/4494701.mp3","pending"
"This one is prettier.","/ˈðɪs ˈwən ˈɪz ˈpɹɪtiɝ/","https://audio.tatoeba.org/sentences/eng/61498.mp3","pending"
"This sweater is warm.","/ˈðɪs ˈswɛtɝ ˈɪz ˈwɔɹm/","https://audio.tatoeba.org/sentences/eng/60940.mp3","pending"
"This was Tom's chair.","/ˈðɪs ˈwɑz ˈtɑmz ˈtʃɛɹ/","https://audio.tatoeba.org/sentences/eng/2647044.mp3","pending"
"Those are Tom's dogs.","/ˈðoʊz ˈɑɹ ˈtɑmz ˈdɑɡz/","https://audio.tatoeba.org/sentences/eng/1027258.mp3","pending"
"Tom adjusted his tie.","/ˈtɑm əˈdʒəstɪd ˈhɪz ˈtaɪ/","https://audio.tatoeba.org/sentences/eng/2262430.mp3","pending"
"Tom always says that.","/ˈtɑm ˈɔɫˌweɪz ˈsɛz ˈðæt/","https://audio.tatoeba.org/sentences/eng/2262439.mp3","pending"
"Tom begged for mercy.","/ˈtɑm ˈbɛɡd ˈfɔɹ ˈmɝsi/","https://audio.tatoeba.org/sentences/eng/3922274.mp3","pending"
"Tom burst into tears.","/ˈtɑm ˈbɝst ˈɪntu ˈtɛɹz/","https://audio.tatoeba.org/sentences/eng/1026938.mp3","pending"
"Tom can take a break.","/ˈtɑm ˈkæn ˈteɪk ˈeɪ ˈbɹeɪk/","https://audio.tatoeba.org/sentences/eng/4667025.mp3","pending"
"Tom changed his mind.","/ˈtɑm ˈtʃeɪndʒd ˈhɪz ˈmaɪnd/","https://audio.tatoeba.org/sentences/eng/1026706.mp3","pending"
"Tom cleaned the room.","/ˈtɑm ˈkɫind ˈðə ˈɹum/","https://audio.tatoeba.org/sentences/eng/3410721.mp3","pending"
"Tom couldn't help us.","/ˈtɑm ˈkʊdən ˈhɛɫp ˈəs/","https://audio.tatoeba.org/sentences/eng/2647019.mp3","pending"
"Tom did have reasons.","/ˈtɑm ˈdɪd ˈhæv ˈɹizənz/","https://audio.tatoeba.org/sentences/eng/2647006.mp3","pending"
"Tom didn't kiss Mary.","/ˈtɑm ˈdɪdən ˈkɪs ˈmɛɹi/","https://audio.tatoeba.org/sentences/eng/2250254.mp3","pending"
"Tom didn't seem busy.","/ˈtɑm ˈdɪdən ˈsim ˈbɪzi/","https://audio.tatoeba.org/sentences/eng/3825978.mp3","pending"
"Tom doesn't blame us.","/ˈtɑm ˈdəzən ˈbɫeɪm ˈəs/","https://audio.tatoeba.org/sentences/eng/3736049.mp3","pending"
"Tom doesn't look old.","/ˈtɑm ˈdəzən ˈɫʊk ˈoʊɫd/","https://audio.tatoeba.org/sentences/eng/2272459.mp3","pending"
"Tom ended up winning.","/ˈtɑm ˈɛndəd ˈəp ˈwɪnɪŋ/","https://audio.tatoeba.org/sentences/eng/3403142.mp3","pending"
"Tom folded the paper.","/ˈtɑm ˈfoʊɫdəd ˈðə ˈpeɪpɝ/","https://audio.tatoeba.org/sentences/eng/2646987.mp3","pending"
"Tom got a little pie.","/ˈtɑm ˈɡɑt ˈeɪ ˈɫɪtəɫ ˈpaɪ/","https://audio.tatoeba.org/sentences/eng/1046549.mp3","pending"
"Tom got home at 6:30.","/ˈtɑm ˈɡɑt ˈhoʊm ˈæt 630/","https://audio.tatoeba.org/sentences/eng/1025655.mp3","pending"
"Tom had many friends.","/ˈtɑm ˈhæd ˈmɛni ˈfɹɛndz/","https://audio.tatoeba.org/sentences/eng/3735754.mp3","pending"
"Tom has a kind heart.","/ˈtɑm ˈhæz ˈeɪ ˈkaɪnd ˈhɑɹt/","https://audio.tatoeba.org/sentences/eng/3434277.mp3","pending"
"Tom has an ugly face.","/ˈtɑm ˈhæz ˈæn ˈəɡɫi ˈfeɪs/","https://audio.tatoeba.org/sentences/eng/1841470.mp3","pending"
"Tom has his own room.","/ˈtɑm ˈhæz ˈhɪz ˈoʊn ˈɹum/","https://audio.tatoeba.org/sentences/eng/4743971.mp3","pending"
"Tom has no authority.","/ˈtɑm ˈhæz ˈnoʊ əˈθɔɹəti/","https://audio.tatoeba.org/sentences/eng/1488693.mp3","pending"
"Tom helped us escape.","/ˈtɑm ˈhɛɫpt ˈəs ɪˈskeɪp/","https://audio.tatoeba.org/sentences/eng/2547593.mp3","pending"
"Tom is a common name.","/ˈtɑm ˈɪz ˈeɪ ˈkɑmən ˈneɪm/","https://audio.tatoeba.org/sentences/eng/3413332.mp3","pending"
"Tom is a firefighter.","/ˈtɑm ˈɪz ˈeɪ ˈfaɪɹˌfaɪtɝ/","https://audio.tatoeba.org/sentences/eng/1604620.mp3","pending"
"Tom is a hard worker.","/ˈtɑm ˈɪz ˈeɪ ˈhɑɹd ˈwɝkɝ/","https://audio.tatoeba.org/sentences/eng/2547589.mp3","pending"
"Tom is a scrawny kid.","/ˈtɑm ˈɪz ˈeɪ ˈskɹɔni ˈkɪd/","https://audio.tatoeba.org/sentences/eng/1537776.mp3","pending"
"Tom is an accountant.","/ˈtɑm ˈɪz ˈæn əˈkaʊntənt/","https://audio.tatoeba.org/sentences/eng/1025092.mp3","pending"
"Tom is at the office.","/ˈtɑm ˈɪz ˈæt ˈðə ˈɔfɪs/","https://audio.tatoeba.org/sentences/eng/3413103.mp3","pending"
"Tom is dealing drugs.","/ˈtɑm ˈɪz ˈdiɫɪŋ ˈdɹəɡz/","https://audio.tatoeba.org/sentences/eng/2273098.mp3","pending"
"Tom is going to lose.","/ˈtɑm ˈɪz ˈɡoʊɪn ˈtu ˈɫuz/","https://audio.tatoeba.org/sentences/eng/3023651.mp3","pending"
"Tom is in a bad mood.","/ˈtɑm ˈɪz ˈɪn ˈeɪ ˈbæd ˈmud/","https://audio.tatoeba.org/sentences/eng/2547580.mp3","pending"
"Tom is looking at me.","/ˈtɑm ˈɪz ˈɫʊkɪŋ ˈæt ˈmi/","https://audio.tatoeba.org/sentences/eng/1868192.mp3","pending"
"Tom is Mary's father.","/ˈtɑm ˈɪz ˈmɛɹiz ˈfɑðɝ/","https://audio.tatoeba.org/sentences/eng/2273283.mp3","pending"
"Tom is on sick leave.","/ˈtɑm ˈɪz ˈɑn ˈsɪk ˈɫiv/","https://audio.tatoeba.org/sentences/eng/2713626.mp3","pending"
"Tom is right outside.","/ˈtɑm ˈɪz ˈɹaɪt ˈaʊtˈsaɪd/","https://audio.tatoeba.org/sentences/eng/2273407.mp3","pending"
"Tom is still talking.","/ˈtɑm ˈɪz ˈstɪɫ ˈtɔkɪŋ/","https://audio.tatoeba.org/sentences/eng/2646952.mp3","pending"
"Tom is the defendant.","/ˈtɑm ˈɪz ˈðə dɪˈfɛndənt/","https://audio.tatoeba.org/sentences/eng/2273544.mp3","pending"
"Tom is very careless.","/ˈtɑm ˈɪz ˈvɛɹi ˈkɛɹɫəs/","https://audio.tatoeba.org/sentences/eng/3422190.mp3","pending"
"Tom is very talented.","/ˈtɑm ˈɪz ˈvɛɹi ˈtæɫəntɪd/","https://audio.tatoeba.org/sentences/eng/1663305.mp3","pending"
"Tom isn't lonely now.","/ˈtɑm ˈɪzən ˈɫoʊnɫi ˈnaʊ/","https://audio.tatoeba.org/sentences/eng/1024690.mp3","pending"
"Tom isn't my patient.","/ˈtɑm ˈɪzən ˈmaɪ ˈpeɪʃənt/","https://audio.tatoeba.org/sentences/eng/2646941.mp3","pending"
"Tom just wants a job.","/ˈtɑm ˈdʒəst ˈwɑnts ˈeɪ ˈdʒɑb/","https://audio.tatoeba.org/sentences/eng/2986590.mp3","pending"
"Tom knows he's right.","/ˈtɑm ˈnoʊz ˈhiz ˈɹaɪt/","https://audio.tatoeba.org/sentences/eng/1868094.mp3","pending"
"Tom left after lunch.","/ˈtɑm ˈɫɛft ˈæftɝ ˈɫəntʃ/","https://audio.tatoeba.org/sentences/eng/2547567.mp3","pending"
"Tom lives here alone.","/ˈtɑm ˈɫaɪvz ˈhiɹ əˈɫoʊn/","https://audio.tatoeba.org/sentences/eng/2208398.mp3","pending"
"Tom looks pretty bad.","/ˈtɑm ˈɫʊks ˈpɹɪti ˈbæd/","https://audio.tatoeba.org/sentences/eng/2646914.mp3","pending"
"Tom looks very young.","/ˈtɑm ˈɫʊks ˈvɛɹi ˈjəŋ/","https://audio.tatoeba.org/sentences/eng/3402268.mp3","pending"
"Tom must be Canadian.","/ˈtɑm ˈməst ˈbi kəˈneɪdiən/","https://audio.tatoeba.org/sentences/eng/3422125.mp3","pending"
"Tom must be homesick.","/ˈtɑm ˈməst ˈbi ˈhoʊmˌsɪk/","https://audio.tatoeba.org/sentences/eng/3436583.mp3","pending"
"Tom never hurt a fly.","/ˈtɑm ˈnɛvɝ ˈhɝt ˈeɪ ˈfɫaɪ/","https://audio.tatoeba.org/sentences/eng/3737331.mp3","pending"
"Tom often comes late.","/ˈtɑm ˈɔfən ˈkəmz ˈɫeɪt/","https://audio.tatoeba.org/sentences/eng/3442156.mp3","pending"
"Tom proposed to Mary.","/ˈtɑm pɹəˈpoʊzd ˈtu ˈmɛɹi/","https://audio.tatoeba.org/sentences/eng/1028169.mp3","pending"
"Tom relaxed his grip.","/ˈtɑm ɹiˈɫækst ˈhɪz ˈɡɹɪp/","https://audio.tatoeba.org/sentences/eng/2646891.mp3","pending"
"Tom said he was poor.","/ˈtɑm ˈsɛd ˈhi ˈwɑz ˈpuɹ/","https://audio.tatoeba.org/sentences/eng/3410921.mp3","pending"
"Tom says he's hungry.","/ˈtɑm ˈsɛz ˈhiz ˈhəŋɡɹi/","https://audio.tatoeba.org/sentences/eng/2646875.mp3","pending"
"Tom seems very happy.","/ˈtɑm ˈsimz ˈvɛɹi ˈhæpi/","https://audio.tatoeba.org/sentences/eng/1056822.mp3","pending"
"Tom served us coffee.","/ˈtɑm ˈsɝvd ˈəs ˈkɑfi/","https://audio.tatoeba.org/sentences/eng/3923027.mp3","pending"
"Tom sliced the onion.","/ˈtɑm ˈsɫaɪst ˈðə ˈənjən/","https://audio.tatoeba.org/sentences/eng/2547548.mp3","pending"
"Tom started to choke.","/ˈtɑm ˈstɑɹtɪd ˈtu ˈtʃoʊk/","https://audio.tatoeba.org/sentences/eng/3023356.mp3","pending"
"Tom still can't read.","/ˈtɑm ˈstɪɫ ˈkænt ˈɹɛd/","https://audio.tatoeba.org/sentences/eng/3257583.mp3","pending"
"Tom thinks I'm crazy.","/ˈtɑm ˈθɪŋks ˈaɪm ˈkɹeɪzi/","https://audio.tatoeba.org/sentences/eng/3374782.mp3","pending"
"Tom told me to do it.","/ˈtɑm ˈtoʊɫd ˈmi ˈtu ˈdu ˈɪt/","https://audio.tatoeba.org/sentences/eng/3199872.mp3","pending"
"Tom turned on the TV.","/ˈtɑm ˈtɝnd ˈɑn ˈðə ˈtiˈvi/","https://audio.tatoeba.org/sentences/eng/1141074.mp3","pending"
"Tom wants me to stay.","/ˈtɑm ˈwɑnts ˈmi ˈtu ˈsteɪ/","https://audio.tatoeba.org/sentences/eng/3184931.mp3","pending"
"Tom wants to kill us.","/ˈtɑm ˈwɑnts ˈtu ˈkɪɫ ˈəs/","https://audio.tatoeba.org/sentences/eng/2011609.mp3","pending"
"Tom was given orders.","/ˈtɑm ˈwɑz ˈɡɪvən ˈɔɹdɝz/","https://audio.tatoeba.org/sentences/eng/2646834.mp3","pending"
"Tom was in the truck.","/ˈtɑm ˈwɑz ˈɪn ˈðə ˈtɹək/","https://audio.tatoeba.org/sentences/eng/2646830.mp3","pending"
"Tom was the youngest.","/ˈtɑm ˈwɑz ˈðə ˈjəŋɡəst/","https://audio.tatoeba.org/sentences/eng/4494672.mp3","pending"
"Tom went back inside.","/ˈtɑm ˈwɛnt ˈbæk ˈɪnˌsaɪd/","https://audio.tatoeba.org/sentences/eng/2547526.mp3","pending"
"Tom will consider it.","/ˈtɑm ˈwɪɫ kənˈsɪdɝ ˈɪt/","https://audio.tatoeba.org/sentences/eng/2215655.mp3","pending"
"Tom won't believe me.","/ˈtɑm ˈwoʊnt bɪˈɫiv ˈmi/","https://audio.tatoeba.org/sentences/eng/2272492.mp3","pending"
"Tom worked all night.","/ˈtɑm ˈwɝkt ˈɔɫ ˈnaɪt/","https://audio.tatoeba.org/sentences/eng/1598351.mp3","pending"
"Tom wouldn't give up.","/ˈtɑm ˈwʊdənt ˈɡɪv ˈəp/","https://audio.tatoeba.org/sentences/eng/2547514.mp3","pending"
"Tom's mean, isn't he?","/ˈtɑmz ˈmin ˈɪzən ˈhi/","https://audio.tatoeba.org/sentences/eng/3176839.mp3","pending"
"Turn down the volume.","/ˈtɝn ˈdaʊn ˈðə ˈvɑɫjum/","https://audio.tatoeba.org/sentences/eng/4502711.mp3","pending"
"Was anybody with you?","/ˈwɑz ˈɛnibədi ˈwɪð ˈju/","https://audio.tatoeba.org/sentences/eng/2092637.mp3","pending"
"Watch your back, Tom.","/ˈwɑtʃ ˈjɔɹ ˈbæk ˈtɑm/","https://audio.tatoeba.org/sentences/eng/2646801.mp3","pending"
"We arrived home late.","/ˈwi ɝˈaɪvd ˈhoʊm ˈɫeɪt/","https://audio.tatoeba.org/sentences/eng/247909.mp3","pending"
"We came to apologize.","/ˈwi ˈkeɪm ˈtu əˈpɑɫəˌdʒaɪz/","https://audio.tatoeba.org/sentences/eng/3313165.mp3","pending"
"We clapped our hands.","/ˈwi ˈkɫæpt ˈaʊɝ ˈhændz/","https://audio.tatoeba.org/sentences/eng/249158.mp3","pending"
"We don't have a plan.","/ˈwi ˈdoʊn ˈhæv ˈeɪ ˈpɫæn/","https://audio.tatoeba.org/sentences/eng/2281782.mp3","pending"
"We have done nothing.","/ˈwi ˈhæv ˈdən ˈnəθɪŋ/","https://audio.tatoeba.org/sentences/eng/3286801.mp3","pending"
"We have things to do.","/ˈwi ˈhæv ˈθɪŋz ˈtu ˈdu/","https://audio.tatoeba.org/sentences/eng/1893835.mp3","pending"
"We hope for the best.","/ˈwi ˈhoʊp ˈfɔɹ ˈðə ˈbɛst/","https://audio.tatoeba.org/sentences/eng/3826243.mp3","pending"
