sentence,phonetic,audio_url,difficulty
"Did you ever see that movie?","/ˈdɪd ˈju ˈɛvɝ ˈsi ˈðæt ˈmuvi/","https://audio.tatoeba.org/sentences/eng/49515.mp3","pending"
"Did you lie to your parents?","/ˈdɪd ˈju ˈɫaɪ ˈtu ˈjɔɹ ˈpɛɹənts/","https://audio.tatoeba.org/sentences/eng/1773419.mp3","pending"
"Did you stay here all night?","/ˈdɪd ˈju ˈsteɪ ˈhiɹ ˈɔɫ ˈnaɪt/","https://audio.tatoeba.org/sentences/eng/3185176.mp3","pending"
"Do I have to tell you again?","/ˈdu ˈaɪ ˈhæv ˈtu ˈtɛɫ ˈju əˈɡeɪn/","https://audio.tatoeba.org/sentences/eng/3200671.mp3","pending"
"Do you feel all right today?","/ˈdu ˈju ˈfiɫ ˈɔɫ ˈɹaɪt təˈdeɪ/","https://audio.tatoeba.org/sentences/eng/4758314.mp3","pending"
"Do you have anything to eat?","/ˈdu ˈju ˈhæv ˈɛniˌθɪŋ ˈtu ˈit/","https://audio.tatoeba.org/sentences/eng/25073.mp3","pending"
"Do you know Tom's real name?","/ˈdu ˈju ˈnoʊ ˈtɑmz ˈɹiɫ ˈneɪm/","https://audio.tatoeba.org/sentences/eng/2721473.mp3","pending"
"Do you know why you're here?","/ˈdu ˈju ˈnoʊ ˈhwaɪ ˈjuɹ ˈhiɹ/","https://audio.tatoeba.org/sentences/eng/3168512.mp3","pending"
"Do you still love your wife?","/ˈdu ˈju ˈstɪɫ ˈɫəv ˈjɔɹ ˈwaɪf/","https://audio.tatoeba.org/sentences/eng/2144674.mp3","pending"
"Do you think Tom wrote this?","/ˈdu ˈju ˈθɪŋk ˈtɑm ˈɹoʊt ˈðɪs/","https://audio.tatoeba.org/sentences/eng/3184011.mp3","pending"
"Do you want to keep playing?","/ˈdu ˈju ˈwɑnt ˈtu ˈkip ˈpɫeɪɪŋ/","https://audio.tatoeba.org/sentences/eng/2012910.mp3","pending"
"Does this cap belong to you?","/ˈdəz ˈðɪs ˈkæp bɪˈɫɔŋ ˈtu ˈju/","https://audio.tatoeba.org/sentences/eng/57131.mp3","pending"
"Does Tom want to go with us?","/ˈdəz ˈtɑm ˈwɑnt ˈtu ˈɡoʊ ˈwɪð ˈəs/","https://audio.tatoeba.org/sentences/eng/3738559.mp3","pending"
"Does Tom want to see me now?","/ˈdəz ˈtɑm ˈwɑnt ˈtu ˈsi ˈmi ˈnaʊ/","https://audio.tatoeba.org/sentences/eng/2012916.mp3","pending"
"Don't forget to bring a pen.","/ˈdoʊn fɝˈɡɛt ˈtu ˈbɹɪŋ ˈeɪ ˈpɛn/","https://audio.tatoeba.org/sentences/eng/3821557.mp3","pending"
"Don't let the fire die down.","/ˈdoʊn ˈɫɛt ˈðə ˈfaɪɝ ˈdaɪ ˈdaʊn/","https://audio.tatoeba.org/sentences/eng/2512820.mp3","pending"
"Don't settle for imitations.","/ˈdoʊn ˈsɛtəɫ ˈfɔɹ ˌɪmɪˈteɪʃənz/","https://audio.tatoeba.org/sentences/eng/2270538.mp3","pending"
"Don't walk alone after dark.","/ˈdoʊn ˈwɑk əˈɫoʊn ˈæftɝ ˈdɑɹk/","https://audio.tatoeba.org/sentences/eng/28457.mp3","pending"
"Don't you have school today?","/ˈdoʊn ˈju ˈhæv ˈskuɫ təˈdeɪ/","https://audio.tatoeba.org/sentences/eng/1495795.mp3","pending"
"Everybody's waiting for you.","/ˈɛvɹiˌbɑdiz ˈweɪtɪŋ ˈfɔɹ ˈju/","https://audio.tatoeba.org/sentences/eng/3736950.mp3","pending"
"Excuse me, could I get past?","/ɪkˈskjus ˈmi ˈkʊd ˈaɪ ˈɡɛt ˈpæst/","https://audio.tatoeba.org/sentences/eng/39997.mp3","pending"
"Excuse me, I have a request.","/ɪkˈskjus ˈmi ˈaɪ ˈhæv ˈeɪ ɹiˈkwɛst/","https://audio.tatoeba.org/sentences/eng/2463300.mp3","pending"
"Guess what I want to do now.","/ˈɡɛs ˈhwət ˈaɪ ˈwɑnt ˈtu ˈdu ˈnaʊ/","https://audio.tatoeba.org/sentences/eng/2033375.mp3","pending"
"Have you counted the towels?","/ˈhæv ˈju ˈkaʊnəd ˈðə ˈtaʊəɫz/","https://audio.tatoeba.org/sentences/eng/2492864.mp3","pending"
"Have you had dinner already?","/ˈhæv ˈju ˈhæd ˈdɪnɝ ɔˈɹɛdi/","https://audio.tatoeba.org/sentences/eng/457544.mp3","pending"
"He did not know what to say.","/ˈhi ˈdɪd ˈnɑt ˈnoʊ ˈhwət ˈtu ˈseɪ/","https://audio.tatoeba.org/sentences/eng/292310.mp3","pending"
"He finished school in March.","/ˈhi ˈfɪnɪʃt ˈskuɫ ˈɪn ˈmɑɹtʃ/","https://audio.tatoeba.org/sentences/eng/288533.mp3","pending"
"He has more books than I do.","/ˈhi ˈhæz ˈmɔɹ ˈbʊks ˈðæn ˈaɪ ˈdu/","https://audio.tatoeba.org/sentences/eng/298042.mp3","pending"
"He is swimming in the river.","/ˈhi ˈɪz ˈswɪmɪŋ ˈɪn ˈðə ˈɹɪvɝ/","https://audio.tatoeba.org/sentences/eng/300671.mp3","pending"
"He lost everything he owned.","/ˈhi ˈɫɔst ˈɛvɹiˌθɪŋ ˈhi ˈoʊnd/","https://audio.tatoeba.org/sentences/eng/513522.mp3","pending"
"He seems like a good person.","/ˈhi ˈsimz ˈɫaɪk ˈeɪ ˈɡʊd ˈpɝsən/","https://audio.tatoeba.org/sentences/eng/288947.mp3","pending"
"He walked across the street.","/ˈhi ˈwɔkt əˈkɹɔs ˈðə ˈstɹit/","https://audio.tatoeba.org/sentences/eng/301686.mp3","pending"
"He's always been kind to me.","/ˈhiz ˈɔɫˌweɪz ˈbɪn ˈkaɪnd ˈtu ˈmi/","https://audio.tatoeba.org/sentences/eng/300552.mp3","pending"
"How about going for a drive?","/ˈhaʊ əˈbaʊt ˈɡoʊɪn ˈfɔɹ ˈeɪ ˈdɹaɪv/","https://audio.tatoeba.org/sentences/eng/36959.mp3","pending"
"How do you account for that?","/ˈhaʊ ˈdu ˈju əˈkaʊnt ˈfɔɹ ˈðæt/","https://audio.tatoeba.org/sentences/eng/69928.mp3","pending"
"How long have you known Tom?","/ˈhaʊ ˈɫɔŋ ˈhæv ˈju ˈnoʊn ˈtɑm/","https://audio.tatoeba.org/sentences/eng/1096236.mp3","pending"
"How long will you stay here?","/ˈhaʊ ˈɫɔŋ ˈwɪɫ ˈju ˈsteɪ ˈhiɹ/","https://audio.tatoeba.org/sentences/eng/16466.mp3","pending"
"How much money did you lose?","/ˈhaʊ ˈmətʃ ˈməni ˈdɪd ˈju ˈɫuz/","https://audio.tatoeba.org/sentences/eng/2912032.mp3","pending"
"Hurry up, or you'll be late.","/ˈhɝi ˈəp ˈɔɹ ˈjuɫ ˈbi ˈɫeɪt/","https://audio.tatoeba.org/sentences/eng/19687.mp3","pending"
"I admit that I was careless.","/ˈaɪ ədˈmɪt ˈðæt ˈaɪ ˈwɑz ˈkɛɹɫəs/","https://audio.tatoeba.org/sentences/eng/1287050.mp3","pending"
"I am blind in the right eye.","/ˈaɪ ˈæm ˈbɫaɪnd ˈɪn ˈðə ˈɹaɪt ˈaɪ/","https://audio.tatoeba.org/sentences/eng/256128.mp3","pending"
"I am dying for a cold drink.","/ˈaɪ ˈæm ˈdaɪɪŋ ˈfɔɹ ˈeɪ ˈkoʊɫd ˈdɹɪŋk/","https://audio.tatoeba.org/sentences/eng/326048.mp3","pending"
"I asked Tom to come with me.","/ˈaɪ ˈæskt ˈtɑm ˈtu ˈkəm ˈwɪð ˈmi/","https://audio.tatoeba.org/sentences/eng/2291911.mp3","pending"
"I blame Tom for all of this.","/ˈaɪ ˈbɫeɪm ˈtɑm ˈfɔɹ ˈɔɫ ˈəv ˈðɪs/","https://audio.tatoeba.org/sentences/eng/2057793.mp3","pending"
"I came here for that reason.","/ˈaɪ ˈkeɪm ˈhiɹ ˈfɔɹ ˈðæt ˈɹizən/","https://audio.tatoeba.org/sentences/eng/2835783.mp3","pending"
"I can prove that I am right.","/ˈaɪ ˈkæn ˈpɹuv ˈðæt ˈaɪ ˈæm ˈɹaɪt/","https://audio.tatoeba.org/sentences/eng/258229.mp3","pending"
"I can wait for another hour.","/ˈaɪ ˈkæn ˈweɪt ˈfɔɹ əˈnəðɝ ˈaʊɝ/","https://audio.tatoeba.org/sentences/eng/2301416.mp3","pending"
"I can't believe I said that.","/ˈaɪ ˈkænt bɪˈɫiv ˈaɪ ˈsɛd ˈðæt/","https://audio.tatoeba.org/sentences/eng/1950808.mp3","pending"
"I can't go back there alone.","/ˈaɪ ˈkænt ˈɡoʊ ˈbæk ˈðɛɹ əˈɫoʊn/","https://audio.tatoeba.org/sentences/eng/1951706.mp3","pending"
"I can't resist sweet things.","/ˈaɪ ˈkænt ɹiˈzɪst ˈswit ˈθɪŋz/","https://audio.tatoeba.org/sentences/eng/21006.mp3","pending"
"I can't visit you every day.","/ˈaɪ ˈkænt ˈvɪzɪt ˈju ˈɛvɝi ˈdeɪ/","https://audio.tatoeba.org/sentences/eng/1489482.mp3","pending"
"I couldn't control my anger.","/ˈaɪ ˈkʊdən kənˈtɹoʊɫ ˈmaɪ ˈæŋɡɝ/","https://audio.tatoeba.org/sentences/eng/259649.mp3","pending"
"I couldn't sleep last night.","/ˈaɪ ˈkʊdən ˈsɫip ˈɫæs ˈnaɪt/","https://audio.tatoeba.org/sentences/eng/244751.mp3","pending"
"I didn't catch what he said.","/ˈaɪ ˈdɪdən ˈkætʃ ˈhwət ˈhi ˈsɛd/","https://audio.tatoeba.org/sentences/eng/260602.mp3","pending"
"I didn't know I was adopted.","/ˈaɪ ˈdɪdən ˈnoʊ ˈaɪ ˈwɑz əˈdɑptɪd/","https://audio.tatoeba.org/sentences/eng/2290325.mp3","pending"
"I didn't really do it alone.","/ˈaɪ ˈdɪdən ˈɹiɫi ˈdu ˈɪt əˈɫoʊn/","https://audio.tatoeba.org/sentences/eng/2208503.mp3","pending"
"I didn't see anyone skating.","/ˈaɪ ˈdɪdən ˈsi ˈɛniˌwən ˈskeɪtɪŋ/","https://audio.tatoeba.org/sentences/eng/2275919.mp3","pending"
"I don't always get up early.","/ˈaɪ ˈdoʊn ˈɔɫˌweɪz ˈɡɛt ˈəp ˈɝɫi/","https://audio.tatoeba.org/sentences/eng/253149.mp3","pending"
"I don't feel like going out.","/ˈaɪ ˈdoʊn ˈfiɫ ˈɫaɪk ˈɡoʊɪn ˈaʊt/","https://audio.tatoeba.org/sentences/eng/21854.mp3","pending"
"I don't know if he knows it.","/ˈaɪ ˈdoʊn ˈnoʊ ˈɪf ˈhi ˈnoʊz ˈɪt/","https://audio.tatoeba.org/sentences/eng/259977.mp3","pending"
"I don't know what to do now.","/ˈaɪ ˈdoʊn ˈnoʊ ˈhwət ˈtu ˈdu ˈnaʊ/","https://audio.tatoeba.org/sentences/eng/71752.mp3","pending"
"I don't like the red jacket.","/ˈaɪ ˈdoʊn ˈɫaɪk ˈðə ˈɹɛd ˈdʒækət/","https://audio.tatoeba.org/sentences/eng/724550.mp3","pending"
"I don't remember doing that.","/ˈaɪ ˈdoʊn ɹiˈmɛmbɝ ˈduɪŋ ˈðæt/","https://audio.tatoeba.org/sentences/eng/2213973.mp3","pending"
"I don't see Tom a whole lot.","/ˈaɪ ˈdoʊn ˈsi ˈtɑm ˈeɪ ˈhoʊɫ ˈɫɑt/","https://audio.tatoeba.org/sentences/eng/1040721.mp3","pending"
"I don't want to be with you.","/ˈaɪ ˈdoʊn ˈwɑnt ˈtu ˈbi ˈwɪð ˈju/","https://audio.tatoeba.org/sentences/eng/2323287.mp3","pending"
"I don't want to believe you.","/ˈaɪ ˈdoʊn ˈwɑnt ˈtu bɪˈɫiv ˈju/","https://audio.tatoeba.org/sentences/eng/2361547.mp3","pending"
"I don't want Tom to find me.","/ˈaɪ ˈdoʊn ˈwɑnt ˈtɑm ˈtu ˈfaɪnd ˈmi/","https://audio.tatoeba.org/sentences/eng/2012944.mp3","pending"
"I don't want your apologies.","/ˈaɪ ˈdoʊn ˈwɑnt ˈjɔɹ əˈpɑɫəˌdʒiz/","https://audio.tatoeba.org/sentences/eng/2012952.mp3","pending"
"I figured everyone was busy.","/ˈaɪ ˈfɪɡjɝd ˈɛvɹiˌwən ˈwɑz ˈbɪzi/","https://audio.tatoeba.org/sentences/eng/2643753.mp3","pending"
"I forgot my wife's birthday.","/ˈaɪ fɝˈɡɑt ˈmaɪ ˈwaɪfs ˈbɝθˌdeɪ/","https://audio.tatoeba.org/sentences/eng/1934769.mp3","pending"
"I got your address from Tom.","/ˈaɪ ˈɡɑt ˈjɔɹ ˈæˌdɹɛs ˈfɹəm ˈtɑm/","https://audio.tatoeba.org/sentences/eng/2329665.mp3","pending"
"I had to go home and change.","/ˈaɪ ˈhæd ˈtu ˈɡoʊ ˈhoʊm ˈænd ˈtʃeɪndʒ/","https://audio.tatoeba.org/sentences/eng/2331816.mp3","pending"
"I have a bad headache today.","/ˈaɪ ˈhæv ˈeɪ ˈbæd ˈhɛˌdeɪk təˈdeɪ/","https://audio.tatoeba.org/sentences/eng/257586.mp3","pending"
"I have no control over that.","/ˈaɪ ˈhæv ˈnoʊ kənˈtɹoʊɫ ˈoʊvɝ ˈðæt/","https://audio.tatoeba.org/sentences/eng/2360117.mp3","pending"
"I have nothing better to do.","/ˈaɪ ˈhæv ˈnəθɪŋ ˈbɛtɝ ˈtu ˈdu/","https://audio.tatoeba.org/sentences/eng/1451.mp3","pending"
"I have to talk to you alone.","/ˈaɪ ˈhæv ˈtu ˈtɔk ˈtu ˈju əˈɫoʊn/","https://audio.tatoeba.org/sentences/eng/2208504.mp3","pending"
"I haven't seen Tom in years.","/ˈaɪ ˈhævən ˈsin ˈtɑm ˈɪn ˈjɪɹz/","https://audio.tatoeba.org/sentences/eng/2360278.mp3","pending"
"I haven't seen you in years.","/ˈaɪ ˈhævən ˈsin ˈju ˈɪn ˈjɪɹz/","https://audio.tatoeba.org/sentences/eng/2360298.mp3","pending"
"I hope that he will succeed.","/ˈaɪ ˈhoʊp ˈðæt ˈhi ˈwɪɫ səkˈsid/","https://audio.tatoeba.org/sentences/eng/283914.mp3","pending"
"I just received your letter.","/ˈaɪ ˈdʒəst ɹəˈsivd ˈjɔɹ ˈɫɛtɝ/","https://audio.tatoeba.org/sentences/eng/1531545.mp3","pending"
"I knew you'd ask about that.","/ˈaɪ ˈnju ˈjud ˈæsk əˈbaʊt ˈðæt/","https://audio.tatoeba.org/sentences/eng/2375783.mp3","pending"
"I know what's wrong with me.","/ˈaɪ ˈnoʊ ˈhwəts ˈɹɔŋ ˈwɪð ˈmi/","https://audio.tatoeba.org/sentences/eng/2376428.mp3","pending"
"I know you have a boyfriend.","/ˈaɪ ˈnoʊ ˈju ˈhæv ˈeɪ ˈbɔɪˌfɹɛnd/","https://audio.tatoeba.org/sentences/eng/3223349.mp3","pending"
"I left your book in the car.","/ˈaɪ ˈɫɛft ˈjɔɹ ˈbʊk ˈɪn ˈðə ˈkɑɹ/","https://audio.tatoeba.org/sentences/eng/371568.mp3","pending"
"I love her and she loves me.","/ˈaɪ ˈɫəv ˈhɝ ˈænd ˈʃi ˈɫəvz ˈmi/","https://audio.tatoeba.org/sentences/eng/321946.mp3","pending"
"I need someone to talk with.","/ˈaɪ ˈnid ˈsəmˌwən ˈtu ˈtɔk ˈwɪð/","https://audio.tatoeba.org/sentences/eng/326546.mp3","pending"
"I need to talk to Tom alone.","/ˈaɪ ˈnid ˈtu ˈtɔk ˈtu ˈtɑm əˈɫoʊn/","https://audio.tatoeba.org/sentences/eng/2208507.mp3","pending"
"I never said any such thing.","/ˈaɪ ˈnɛvɝ ˈsɛd ˈɛni ˈsətʃ ˈθɪŋ/","https://audio.tatoeba.org/sentences/eng/2388177.mp3","pending"
"I play tennis an hour a day.","/ˈaɪ ˈpɫeɪ ˈtɛnəs ˈæn ˈaʊɝ ˈeɪ ˈdeɪ/","https://audio.tatoeba.org/sentences/eng/39394.mp3","pending"
"I really need this paycheck.","/ˈaɪ ˈɹiɫi ˈnid ˈðɪs ˈpeɪˌtʃɛk/","https://audio.tatoeba.org/sentences/eng/2510756.mp3","pending"
"I remember when it happened.","/ˈaɪ ɹiˈmɛmbɝ ˈhwɛn ˈɪt ˈhæpənd/","https://audio.tatoeba.org/sentences/eng/2392591.mp3","pending"
"I should not have said that.","/ˈaɪ ˈʃʊd ˈnɑt ˈhæv ˈsɛd ˈðæt/","https://audio.tatoeba.org/sentences/eng/327534.mp3","pending"
"I spent last night at Tom's.","/ˈaɪ ˈspɛnt ˈɫæs ˈnaɪt ˈæt ˈtɑmz/","https://audio.tatoeba.org/sentences/eng/4034827.mp3","pending"
"I thanked Mary for her help.","/ˈaɪ ˈθæŋkt ˈmɛɹi ˈfɔɹ ˈhɝ ˈhɛɫp/","https://audio.tatoeba.org/sentences/eng/255719.mp3","pending"
"I think that was very funny.","/ˈaɪ ˈθɪŋk ˈðæt ˈwɑz ˈvɛɹi ˈfəni/","https://audio.tatoeba.org/sentences/eng/2408145.mp3","pending"
"I think Tom is here already.","/ˈaɪ ˈθɪŋk ˈtɑm ˈɪz ˈhiɹ ɔˈɹɛdi/","https://audio.tatoeba.org/sentences/eng/2408269.mp3","pending"
"I think Tom went to Harvard.","/ˈaɪ ˈθɪŋk ˈtɑm ˈwɛnt ˈtu ˈhɑɹvɝd/","https://audio.tatoeba.org/sentences/eng/2408385.mp3","pending"
"I think you should pick Tom.","/ˈaɪ ˈθɪŋk ˈju ˈʃʊd ˈpɪk ˈtɑm/","https://audio.tatoeba.org/sentences/eng/2458503.mp3","pending"
"I think you'd like it there.","/ˈaɪ ˈθɪŋk ˈjud ˈɫaɪk ˈɪt ˈðɛɹ/","https://audio.tatoeba.org/sentences/eng/2458542.mp3","pending"
"I thought Tom sounded upset.","/ˈaɪ ˈθɔt ˈtɑm ˈsaʊndɪd ˈəpˌsɛt/","https://audio.tatoeba.org/sentences/eng/2543829.mp3","pending"
"I thought you would be here.","/ˈaɪ ˈθɔt ˈju ˈwʊd ˈbi ˈhiɹ/","https://audio.tatoeba.org/sentences/eng/2952509.mp3","pending"
"I told Tom I wouldn't do it.","/ˈaɪ ˈtoʊɫd ˈtɑm ˈaɪ ˈwʊdənt ˈdu ˈɪt/","https://audio.tatoeba.org/sentences/eng/2361757.mp3","pending"
"I want to ask Tom something.","/ˈaɪ ˈwɑnt ˈtu ˈæsk ˈtɑm ˈsəmθɪŋ/","https://audio.tatoeba.org/sentences/eng/2012971.mp3","pending"
"I want to make a difference.","/ˈaɪ ˈwɑnt ˈtu ˈmeɪk ˈeɪ ˈdɪfɝəns/","https://audio.tatoeba.org/sentences/eng/2426044.mp3","pending"
"I want Tom brought here now.","/ˈaɪ ˈwɑnt ˈtɑm ˈbɹɔt ˈhiɹ ˈnaʊ/","https://audio.tatoeba.org/sentences/eng/2033395.mp3","pending"
"I was going to vote for Tom.","/ˈaɪ ˈwɑz ˈɡoʊɪn ˈtu ˈvoʊt ˈfɔɹ ˈtɑm/","https://audio.tatoeba.org/sentences/eng/2543773.mp3","pending"
"I went there to talk to Tom.","/ˈaɪ ˈwɛnt ˈðɛɹ ˈtu ˈtɔk ˈtu ˈtɑm/","https://audio.tatoeba.org/sentences/eng/2543742.mp3","pending"
"I wish I could speak French.","/ˈaɪ ˈwɪʃ ˈaɪ ˈkʊd ˈspik ˈfɹɛntʃ/","https://audio.tatoeba.org/sentences/eng/2451558.mp3","pending"
"I wish you the best of luck.","/ˈaɪ ˈwɪʃ ˈju ˈðə ˈbɛst ˈəv ˈɫək/","https://audio.tatoeba.org/sentences/eng/240806.mp3","pending"
"I won't work overtime today.","/ˈaɪ ˈwoʊnt ˈwɝk ˈoʊvɝˌtaɪm təˈdeɪ/","https://audio.tatoeba.org/sentences/eng/242857.mp3","pending"
"I would like you to be here.","/ˈaɪ ˈwʊd ˈɫaɪk ˈju ˈtu ˈbi ˈhiɹ/","https://audio.tatoeba.org/sentences/eng/2213483.mp3","pending"
"I'd like to join your group.","/ˈaɪd ˈɫaɪk ˈtu ˈdʒɔɪn ˈjɔɹ ˈɡɹup/","https://audio.tatoeba.org/sentences/eng/71562.mp3","pending"
"I'd like to propose a toast.","/ˈaɪd ˈɫaɪk ˈtu pɹəˈpoʊz ˈeɪ ˈtoʊst/","https://audio.tatoeba.org/sentences/eng/1936393.mp3","pending"
"I'll be back by six o'clock.","/ˈaɪɫ ˈbi ˈbæk ˈbaɪ ˈsɪks əˈkɫɑk/","https://audio.tatoeba.org/sentences/eng/262300.mp3","pending"
"I'll give you some examples.","/ˈaɪɫ ˈɡɪv ˈju ˈsəm ɪɡˈzæmpəɫz/","https://audio.tatoeba.org/sentences/eng/2543670.mp3","pending"
"I'll see you next Wednesday.","/ˈaɪɫ ˈsi ˈju ˈnɛks ˈwɛnzˌdeɪ/","https://audio.tatoeba.org/sentences/eng/953809.mp3","pending"
"I'll wait for you to finish.","/ˈaɪɫ ˈweɪt ˈfɔɹ ˈju ˈtu ˈfɪnɪʃ/","https://audio.tatoeba.org/sentences/eng/2543621.mp3","pending"
"I'm certain that he'll come.","/ˈaɪm ˈsɝtən ˈðæt ˈhiɫ ˈkəm/","https://audio.tatoeba.org/sentences/eng/1456808.mp3","pending"
"I'm glad we're together now.","/ˈaɪm ˈɡɫæd ˈwɝ təˈɡɛðɝ ˈnaʊ/","https://audio.tatoeba.org/sentences/eng/2543598.mp3","pending"
"I'm going to wait till 2:30.","/ˈaɪm ˈɡoʊɪn ˈtu ˈweɪt ˈtɪɫ 230/","https://audio.tatoeba.org/sentences/eng/2543570.mp3","pending"
"I'm looking over his report.","/ˈaɪm ˈɫʊkɪŋ ˈoʊvɝ ˈhɪz ɹiˈpɔɹt/","https://audio.tatoeba.org/sentences/eng/260536.mp3","pending"
"I'm not proud of what I did.","/ˈaɪm ˈnɑt ˈpɹaʊd ˈəv ˈhwət ˈaɪ ˈdɪd/","https://audio.tatoeba.org/sentences/eng/2543523.mp3","pending"
"I'm not that kind of person.","/ˈaɪm ˈnɑt ˈðæt ˈkaɪnd ˈəv ˈpɝsən/","https://audio.tatoeba.org/sentences/eng/2543508.mp3","pending"
"I'm sorry for bothering you.","/ˈaɪm ˈsɑɹi ˈfɔɹ ˈbɑðɝɪŋ ˈju/","https://audio.tatoeba.org/sentences/eng/2793506.mp3","pending"
"I'm sorry, I can't hear you.","/ˈaɪm ˈsɑɹi ˈaɪ ˈkænt ˈhiɹ ˈju/","https://audio.tatoeba.org/sentences/eng/2543479.mp3","pending"
"I'm sure Tom will like Mary.","/ˈaɪm ˈʃʊɹ ˈtɑm ˈwɪɫ ˈɫaɪk ˈmɛɹi/","https://audio.tatoeba.org/sentences/eng/3822860.mp3","pending"
"I'm waiting for your answer.","/ˈaɪm ˈweɪtɪŋ ˈfɔɹ ˈjɔɹ ˈænsɝ/","https://audio.tatoeba.org/sentences/eng/2543449.mp3","pending"
"I've got a cake in the oven.","/ˈaɪv ˈɡɑt ˈeɪ ˈkeɪk ˈɪn ˈðə ˈəvən/","https://audio.tatoeba.org/sentences/eng/2359561.mp3","pending"
"I've never been here before.","/ˈaɪv ˈnɛvɝ ˈbɪn ˈhiɹ ˌbiˈfɔɹ/","https://audio.tatoeba.org/sentences/eng/2359995.mp3","pending"
"I've no idea where to start.","/ˈaɪv ˈnoʊ aɪˈdiə ˈhwɛɹ ˈtu ˈstɑɹt/","https://audio.tatoeba.org/sentences/eng/4132573.mp3","pending"
"Is anyone going to eat that?","/ˈɪz ˈɛniˌwən ˈɡoʊɪn ˈtu ˈit ˈðæt/","https://audio.tatoeba.org/sentences/eng/2092556.mp3","pending"
"Is there an ATM around here?","/ˈɪz ˈðɛɹ ˈæn ˈeɪˌtiˈɛm ɝˈaʊn ˈhiɹ/","https://audio.tatoeba.org/sentences/eng/1115799.mp3","pending"
"Is this made in Switzerland?","/ˈɪz ˈðɪs ˈmeɪd ˈɪn ˈswɪtsɝɫənd/","https://audio.tatoeba.org/sentences/eng/55919.mp3","pending"
"It all happened so suddenly.","/ˈɪt ˈɔɫ ˈhæpənd ˈsoʊ ˈsədənɫi/","https://audio.tatoeba.org/sentences/eng/3131066.mp3","pending"
"It rained heavily yesterday.","/ˈɪt ˈɹeɪnd ˈhɛvəɫi ˈjɛstɝˌdeɪ/","https://audio.tatoeba.org/sentences/eng/967873.mp3","pending"
"It went just as we expected.","/ˈɪt ˈwɛnt ˈdʒəst ˈæz ˈwi ɪkˈspɛktəd/","https://audio.tatoeba.org/sentences/eng/42045.mp3","pending"
"It's nice of you to help me.","/ˈɪts ˈnaɪs ˈəv ˈju ˈtu ˈhɛɫp ˈmi/","https://audio.tatoeba.org/sentences/eng/3162079.mp3","pending"
"It's six degrees below zero.","/ˈɪts ˈsɪks dɪˈɡɹiz biˈɫoʊ ˈziɹoʊ/","https://audio.tatoeba.org/sentences/eng/2280194.mp3","pending"
"It's useless talking to Tom.","/ˈɪts ˈjusɫəs ˈtɔkɪŋ ˈtu ˈtɑm/","https://audio.tatoeba.org/sentences/eng/3181552.mp3","pending"
"Let's be ready for anything.","/ˈɫɛts ˈbi ˈɹɛdi ˈfɔɹ ˈɛniˌθɪŋ/","https://audio.tatoeba.org/sentences/eng/2007448.mp3","pending"
"Let's not talk about school.","/ˈɫɛts ˈnɑt ˈtɔk əˈbaʊt ˈskuɫ/","https://audio.tatoeba.org/sentences/eng/3181545.mp3","pending"
"Let's see what's in the box.","/ˈɫɛts ˈsi ˈhwəts ˈɪn ˈðə ˈbɑks/","https://audio.tatoeba.org/sentences/eng/4008892.mp3","pending"
"Many people think I'm crazy.","/ˈmɛni ˈpipəɫ ˈθɪŋk ˈaɪm ˈkɹeɪzi/","https://audio.tatoeba.org/sentences/eng/404962.mp3","pending"
"May I have a napkin, please?","/ˈmeɪ ˈaɪ ˈhæv ˈeɪ ˈnæpkɪn ˈpɫiz/","https://audio.tatoeba.org/sentences/eng/36286.mp3","pending"
"Maybe it wasn't an accident.","/ˈmeɪbi ˈɪt ˈwɑzənt ˈæn ˈæksədənt/","https://audio.tatoeba.org/sentences/eng/4017397.mp3","pending"
"Most people think I'm crazy.","/ˈmoʊs ˈpipəɫ ˈθɪŋk ˈaɪm ˈkɹeɪzi/","https://audio.tatoeba.org/sentences/eng/1322.mp3","pending"
"My father runs a restaurant.","/ˈmaɪ ˈfɑðɝ ˈɹənz ˈeɪ ˈɹɛsˌtɹɑnt/","https://audio.tatoeba.org/sentences/eng/64068.mp3","pending"
"My favorite subject is math.","/ˈmaɪ ˈfeɪvɝɪt ˈsəbdʒɪkt ˈɪz ˈmæθ/","https://audio.tatoeba.org/sentences/eng/3822761.mp3","pending"
"My mother left me a message.","/ˈmaɪ ˈməðɝ ˈɫɛft ˈmi ˈeɪ ˈmɛsədʒ/","https://audio.tatoeba.org/sentences/eng/484054.mp3","pending"
"My parents made me go there.","/ˈmaɪ ˈpɛɹənts ˈmeɪd ˈmi ˈɡoʊ ˈðɛɹ/","https://audio.tatoeba.org/sentences/eng/325689.mp3","pending"
"My work is not complete yet.","/ˈmaɪ ˈwɝk ˈɪz ˈnɑt kəmˈpɫit ˈjɛt/","https://audio.tatoeba.org/sentences/eng/250932.mp3","pending"
"Nobody cares what you think.","/ˈnoʊˌbɑˌdi ˈkɛɹz ˈhwət ˈju ˈθɪŋk/","https://audio.tatoeba.org/sentences/eng/482683.mp3","pending"
"Nobody knew where Tom lived.","/ˈnoʊˌbɑˌdi ˈnju ˈhwɛɹ ˈtɑm ˈɫaɪvd/","https://audio.tatoeba.org/sentences/eng/4500445.mp3","pending"
