sentence,phonetic,audio_url,difficulty
"If I had found it , you 'd know .",/ˈɪf ˈaɪ ˈhæd ˈfaʊnd ˈɪt ˈju ˈdi ˈnoʊ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844497/audio_file/level01/01_a76a82be-a.mp3,easy
I prefer mild climates .,/ˈaɪ prəˈfər ˈmaɪld ˈklaɪməts/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844499/audio_file/level01/01_57158a6d-b.mp3,easy
It will rain tonight so you should take an umbrella .,/ˈɪt ˈwɪl ˈreɪn təˈnaɪt ˈsoʊ ˈju ˈʃʊd ˈteɪk ˈæn ˈəmˌbrɛlə/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844501/audio_file/level01/01_e1d2c5a5-b.mp3,easy
Have you seen my book ?,/ˈhæv ˈju ˈsin ˈmaɪ ˈbʊk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844502/audio_file/level01/01_6bfa1dbf-a.mp3,easy
I do n't like heavy metal music .,/ˈaɪ ˈdu n't ˈlaɪk ˈhɛvi ˈmɛtəl ˈmjuzɪk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844504/audio_file/level01/01_1395f21d-f.mp3,easy
John did n't know why Amanda was so angry at him .,/ˈdʒɑn ˈdɪd n't ˈnoʊ ˈhwaɪ əˈmændə ˈwɑz ˈsoʊ ˈæŋɡri ˈæt ˈhɪm/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844507/audio_file/level01/01_c744ebc8-4.mp3,easy
I do n't know where I 'm going .,/ˈaɪ ˈdu n't ˈnoʊ ˈhwɛr ˈaɪ əm ˈɡoʊɪn/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844509/audio_file/level01/01_c220d913-6.mp3,easy
All of you should leave .,/ˈɔl ˈəv ˈju ˈʃʊd ˈliv/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844511/audio_file/level01/01_8cc71019-e.mp3,easy
I have lived in Japan as well as in Canada .,/ˈaɪ ˈhæv ˈlaɪvd ˈɪn dʒəˈpæn ˈæz ˈwɛl ˈæz ˈɪn ˈkænədə/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844513/audio_file/level01/01_1a01083d-d.mp3,easy
He won an award for best actor .,/ˈhi ˈwɑn ˈæn əˈwɔrd ˈfɔr ˈbɛst ˈæktər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844515/audio_file/level01/01_5cc0fc2a-1.mp3,easy
I do n't know who she is .,/ˈaɪ ˈdu n't ˈnoʊ ˈhu ˈʃi ˈɪz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844516/audio_file/level01/01_898bc8fe-7.mp3,easy
The area was best known for their pineapples .,/ˈðə ˈɛriə ˈwɑz ˈbɛst ˈnoʊn ˈfɔr ˈðɛr ˈpaɪˌnæpəlz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844519/audio_file/level01/01_4f34f903-9.mp3,easy
None of them drink .,/ˈnən ˈəv ˈðɛm ˈdrɪŋk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844520/audio_file/level01/01_451df4a9-1.mp3,easy
It started raining during our picnic .,/ˈɪt ˈstɑrtɪd ˈreɪnɪŋ ˈdərɪŋ ˈaʊər ˈpɪkˌnɪk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844522/audio_file/level01/01_1fb25ebe-7.mp3,easy
He said he had to come .,/ˈhi ˈsɛd ˈhi ˈhæd ˈtu ˈkəm/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844523/audio_file/level01/01_d56967ef-9.mp3,easy
I have never met his girlfriend but I have seen her .,/ˈaɪ ˈhæv ˈnɛvər ˈmɛt ˈhɪz ˈɡərlˌfrɛnd ˈbət ˈaɪ ˈhæv ˈsin ˈhər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844527/audio_file/level01/01_677a1865-3.mp3,easy
Is the dog safe to pet ?,/ˈɪz ˈðə ˈdɔɡ ˈseɪf ˈtu ˈpɛt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844530/audio_file/level01/01_9a0eb8f4-9.mp3,easy
It is close to our house .,/ˈɪt ˈɪz ˈkloʊs ˈtu ˈaʊər ˈhaʊs/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844532/audio_file/level01/01_57523a1e-6.mp3,easy
The train stopped suddenly .,/ˈðə ˈtreɪn ˈstɑpt ˈsədənli/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844534/audio_file/level01/01_fd9ff9ce-c.mp3,easy
The doors must be locked by midnight .,/ˈðə ˈdɔrz ˈməst ˈbi ˈlɑkt ˈbaɪ ˈmɪdˌnaɪt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844535/audio_file/level01/01_52d10527-3.mp3,easy
I wish I could find my other sock .,/ˈaɪ ˈwɪʃ ˈaɪ ˈkʊd ˈfaɪnd ˈmaɪ ˈəðər ˈsɑk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844538/audio_file/level01/01_7bcd98e2-7.mp3,easy
Latin is a dead language .,/ˈlætən ˈɪz ˈeɪ ˈdɛd ˈlæŋɡwədʒ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844540/audio_file/level01/01_23b28ab8-1.mp3,easy
Who is your favorite illustrator ?,/ˈhu ˈɪz ˈjɔr ˈfeɪvərɪt ˈɪləˌstreɪtər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844542/audio_file/level01/01_b44b6d23-7.mp3,easy
Shall we start the conference now ?,/ˈʃæl ˈwi ˈstɑrt ˈðə ˈkɑnfərəns ˈnaʊ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844543/audio_file/level01/01_c8208f80-4.mp3,easy
Eating more vegetables will help you to feel better .,/ˈitɪŋ ˈmɔr ˈvɛdʒtəbəlz ˈwɪl ˈhɛlp ˈju ˈtu ˈfil ˈbɛtər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844546/audio_file/level01/01_de058b50-a.mp3,easy
Tell him when to leave .,/ˈtɛl ˈhɪm ˈhwɛn ˈtu ˈliv/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844547/audio_file/level01/01_a472e9b0-a.mp3,easy
We always see red fruit in the autumn .,/ˈwi ˈɔlˌweɪz ˈsi ˈrɛd ˈfrut ˈɪn ˈðə ˈɔtəm/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844549/audio_file/level01/01_a67fcec5-b.mp3,easy
We saw a brown mouse run across the road .,/ˈwi ˈsɔ ˈeɪ ˈbraʊn ˈmaʊs ˈrən əˈkrɔs ˈðə ˈroʊd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844551/audio_file/level01/01_d1c0c0e1-9.mp3,easy
He has done more than anyone else .,/ˈhi ˈhæz ˈdən ˈmɔr ˈðæn ˈɛniˌwən ˈɛls/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844554/audio_file/level01/01_9a58ce07-a.mp3,easy
She 's inviting all her friends to the picnic .,/ˈʃi ˈɛs ˌɪnˈvaɪtɪŋ ˈɔl ˈhər ˈfrɛndz ˈtu ˈðə ˈpɪkˌnɪk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844556/audio_file/level01/01_22a7f182-7.mp3,easy
She knows a place where we can go .,/ˈʃi ˈnoʊz ˈeɪ ˈpleɪs ˈhwɛr ˈwi ˈkæn ˈɡoʊ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844558/audio_file/level01/01_993b074c-6.mp3,easy
Her grandfather loved his steak rare .,/ˈhər ˈɡrænˌfɑðər ˈləvd ˈhɪz ˈsteɪk ˈrɛr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844559/audio_file/level01/01_d1fcd0ca-c.mp3,easy
Let 's eat fish as many times as possible .,/ˈlɛt ˈɛs ˈit ˈfɪʃ ˈæz ˈmɛni ˈtaɪmz ˈæz ˈpɑsəbəl/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844561/audio_file/level01/01_6a6eaedf-9.mp3,easy
Have you lost your mind ?,/ˈhæv ˈju ˈlɔst ˈjɔr ˈmaɪnd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844563/audio_file/level01/01_25a9433e-d.mp3,easy
The dogs started to fight .,/ˈðə ˈdɑɡz ˈstɑrtɪd ˈtu ˈfaɪt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844564/audio_file/level01/01_2b69e649-3.mp3,easy
Is there enough water ?,/ˈɪz ˈðɛr iˈnəf ˈwɔtər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844565/audio_file/level01/01_3553dc15-9.mp3,easy
I buy my bread from a local baker .,/ˈaɪ ˈbaɪ ˈmaɪ ˈbrɛd ˈfrəm ˈeɪ ˈloʊkəl ˈbeɪkər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844566/audio_file/level01/01_242ad740-1.mp3,easy
Her leg was broken in the crash .,/ˈhər ˈlɛɡ ˈwɑz ˈbroʊkən ˈɪn ˈðə ˈkræʃ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844568/audio_file/level01/01_0bb2d702-6.mp3,easy
I 'd like you to set the table for dinner .,/ˈaɪ ˈdi ˈlaɪk ˈju ˈtu ˈsɛt ˈðə ˈteɪbəl ˈfɔr ˈdɪnər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844570/audio_file/level01/01_c0d45692-a.mp3,easy
My mother - in- law died three years ago .,/ˈmaɪ ˈməðər - in- ˈlɑ ˈdaɪd ˈθri ˈjɪrz əˈɡoʊ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844572/audio_file/level01/01_d756be05-a.mp3,easy
He pressed the leaf in the pages of an old book .,/ˈhi ˈprɛst ˈðə ˈlif ˈɪn ˈðə ˈpeɪdʒəz ˈəv ˈæn ˈoʊld ˈbʊk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844574/audio_file/level01/01_36909aed-0.mp3,easy
I made dinner while you were napping .,/ˈaɪ ˈmeɪd ˈdɪnər ˈhwaɪl ˈju ˈwər ˈnæpɪŋ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844575/audio_file/level01/01_6cda7ec7-1.mp3,easy
It has been raining since Tuesday .,/ˈɪt ˈhæz ˈbɪn ˈreɪnɪŋ ˈsɪns ˈtjuzˌdeɪ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844577/audio_file/level01/01_122bb949-3.mp3,easy
I have n't mailed it yet .,/ˈaɪ ˈhæv n't ˈmeɪld ˈɪt ˈjɛt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844578/audio_file/level01/01_0334d965-6.mp3,easy
It was then that I saw her .,/ˈɪt ˈwɑz ˈðɛn ˈðæt ˈaɪ ˈsɔ ˈhər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844580/audio_file/level01/01_13aeb4a5-d.mp3,easy
"If it had been yours , you 'd cry .",/ˈɪf ˈɪt ˈhæd ˈbɪn ˈjɔrz ˈju ˈdi ˈkraɪ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844581/audio_file/level01/01_7282edd4-f.mp3,easy
My grandson visits often .,/ˈmaɪ ˈɡrændˌsən ˈvɪzɪts ˈɔfən/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844583/audio_file/level01/01_80b16932-2.mp3,easy
She is the woman whose research has been published .,/ˈʃi ˈɪz ˈðə ˈwʊmən ˈhuz ˈrisərtʃ ˈhæz ˈbɪn ˈpəblɪʃt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844584/audio_file/level01/01_5d8cf3a8-d.mp3,easy
Put away the winter pajamas .,/ˈpʊt əˈweɪ ˈðə ˈwɪntər pəˈdʒæməz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844586/audio_file/level01/01_2111bcec-3.mp3,easy
Have you done it yet ?,/ˈhæv ˈju ˈdən ˈɪt ˈjɛt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844587/audio_file/level01/01_27ea2e89-1.mp3,easy
Tokyo is preparing for the 2020 Olympics .,/ˈtoʊkiˌoʊ ˈɪz pərˈpɛrɪŋ ˈfɔr ˈðə 2020 oʊˈlɪmpɪks/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844589/audio_file/level01/01_6ac5a6cd-d.mp3,easy
I 've never been outside of Japan .,/ˈaɪ ˈvi ˈnɛvər ˈbɪn ˈaʊtˈsaɪd ˈəv dʒəˈpæn/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844590/audio_file/level01/01_282670aa-e.mp3,easy
The teacher often gave out chocolate .,/ˈðə ˈtitʃər ˈɔfən ˈɡeɪv ˈaʊt ˈtʃɔklət/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844592/audio_file/level01/01_dc3cabb1-8.mp3,easy
We had lobster for Jake 's birthday dinner .,/ˈwi ˈhæd ˈlɑbstər ˈfɔr ˈdʒeɪk ˈɛs ˈbərθˌdeɪ ˈdɪnər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844594/audio_file/level01/01_ee752945-f.mp3,easy
"If we had known , we 'd have come .",/ˈɪf ˈwi ˈhæd ˈnoʊn ˈwi ˈdi ˈhæv ˈkəm/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844596/audio_file/level01/01_01c2c403-b.mp3,easy
None of them were confident they would win .,/ˈnən ˈəv ˈðɛm ˈwər ˈkɑnfədənt ˈðeɪ ˈwʊd ˈwɪn/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844598/audio_file/level01/01_3f245735-1.mp3,easy
He liked his beef medium rare .,/ˈhi ˈlaɪkt ˈhɪz ˈbif ˈmidiəm ˈrɛr/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844599/audio_file/level01/01_608b9148-4.mp3,easy
Pick up your pajamas .,/ˈpɪk ˈəp ˈjɔr pəˈdʒæməz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844601/audio_file/level01/01_d9f9b454-d.mp3,easy
I find it easy to sleep .,/ˈaɪ ˈfaɪnd ˈɪt ˈizi ˈtu ˈslip/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844602/audio_file/level01/01_baf75b3c-9.mp3,easy
Do you know what the kids ate for dinner last night ?,/ˈdu ˈju ˈnoʊ ˈhwət ˈðə ˈkɪdz ˈeɪt ˈfɔr ˈdɪnər ˈlæs ˈnaɪt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844604/audio_file/level01/01_c34e1a99-c.mp3,easy
The highway is faster .,/ˈðə ˈhaɪˌweɪ ˈɪz ˈfæstər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844605/audio_file/level01/01_b74eaaaa-d.mp3,easy
I wish I could be your friend .,/ˈaɪ ˈwɪʃ ˈaɪ ˈkʊd ˈbi ˈjɔr ˈfrɛnd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844606/audio_file/level01/01_4a508372-1.mp3,easy
There were several lobsters in the tank .,/ˈðɛr ˈwər ˈsɛvərəl ˈlɑbstərz ˈɪn ˈðə ˈtæŋk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844608/audio_file/level01/01_4e5b3504-6.mp3,easy
What a gorgeous sunset !,/ˈhwət ˈeɪ ˈɡɔrdʒəs ˈsənˌsɛt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844610/audio_file/level01/01_97b662ff-f.mp3,easy
This is an area where most people drive rather than walk .,/ˈðɪs ˈɪz ˈæn ˈɛriə ˈhwɛr ˈmoʊs ˈpipəl ˈdraɪv ˈræðər ˈðæn ˈwɑk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844612/audio_file/level01/01_d9668c0b-1.mp3,easy
Can anyone lend me a pencil ?,/ˈkæn ˈɛniˌwən ˈlɛnd ˈmi ˈeɪ ˈpɛnsəl/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844613/audio_file/level01/01_d0c370d3-1.mp3,easy
There are few girls in the soccer team .,/ˈðɛr ˈɑr ˈfju ˈɡərlz ˈɪn ˈðə ˈsɑkər ˈtim/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844615/audio_file/level01/01_bfb1e5d8-7.mp3,easy
Everyone needs healthy food .,/ˈɛvriˌwən ˈnidz ˈhɛlθi ˈfud/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844616/audio_file/level01/01_24f6920e-9.mp3,easy
You are as beautiful as ever to me .,/ˈju ˈɑr ˈæz ˈbjutəfəl ˈæz ˈɛvər ˈtu ˈmi/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844618/audio_file/level01/01_e906db14-8.mp3,easy
She put makeup on every day .,/ˈʃi ˈpʊt ˈmeɪˌkəp ˈɑn ˈɛvəri ˈdeɪ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844619/audio_file/level01/01_aabec83f-f.mp3,easy
What a boring teacher !,/ˈhwət ˈeɪ ˈbɔrɪŋ ˈtitʃər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844621/audio_file/level01/01_83844601-7.mp3,easy
That is the house where she works as a maid .,/ˈðæt ˈɪz ˈðə ˈhaʊs ˈhwɛr ˈʃi ˈwərks ˈæz ˈeɪ ˈmeɪd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844623/audio_file/level01/01_fc09aad1-b.mp3,easy
They stood watching us from the window .,/ˈðeɪ ˈstʊd ˈwɑtʃɪŋ ˈəs ˈfrəm ˈðə ˈwɪndoʊ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844624/audio_file/level01/01_ef9e002c-0.mp3,easy
I wish I could go back in time .,/ˈaɪ ˈwɪʃ ˈaɪ ˈkʊd ˈɡoʊ ˈbæk ˈɪn ˈtaɪm/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844625/audio_file/level01/01_a568333b-4.mp3,easy
She is a woman whom many people respect .,/ˈʃi ˈɪz ˈeɪ ˈwʊmən ˈhum ˈmɛni ˈpipəl riˈspɛkt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844627/audio_file/level01/01_19b4353c-5.mp3,easy
My grandmother was always wonderful at telling bedtime stories .,/ˈmaɪ ˈɡrændˌməðər ˈwɑz ˈɔlˌweɪz ˈwəndərfəl ˈæt ˈtɛlɪŋ ˈbɛdˌtaɪm ˈstɔriz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844629/audio_file/level01/01_be4bbcfa-8.mp3,easy
The police came looking for the thief .,/ˈðə pəˈlis ˈkeɪm ˈlʊkɪŋ ˈfɔr ˈðə ˈθif/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844630/audio_file/level01/01_e96777ea-0.mp3,easy
The story brought us hope .,/ˈðə ˈstɔri ˈbrɔt ˈəs ˈhoʊp/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844632/audio_file/level01/01_002a5f14-1.mp3,easy
He was a respected man in his community .,/ˈhi ˈwɑz ˈeɪ riˈspɛktɪd ˈmæn ˈɪn ˈhɪz kəmˈjunəti/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844634/audio_file/level01/01_7d3afca2-2.mp3,easy
Those musicians ' guitars were stolen .,/ˈðoʊz mjuˈzɪʃənz ' ɡɪˈtɑrz ˈwər ˈstoʊlən/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844635/audio_file/level01/01_8d88b399-c.mp3,easy
Her eyes were as kind as ever .,/ˈhər ˈaɪz ˈwər ˈæz ˈkaɪnd ˈæz ˈɛvər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844636/audio_file/level01/01_40f5e4ba-0.mp3,easy
The children have already gone to sleep .,/ˈðə ˈtʃɪldrən ˈhæv ɔˈrɛdi ˈɡɔn ˈtu ˈslip/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844638/audio_file/level01/01_48a4f656-0.mp3,easy
Tokyo is one of the most exciting cities in the world .,/ˈtoʊkiˌoʊ ˈɪz ˈwən ˈəv ˈðə ˈmoʊs ɪkˈsaɪtɪŋ ˈsɪtiz ˈɪn ˈðə ˈwərld/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844640/audio_file/level01/01_643759e0-b.mp3,easy
That was the day when she knew her life had changed .,/ˈðæt ˈwɑz ˈðə ˈdeɪ ˈhwɛn ˈʃi ˈnju ˈhər ˈlaɪf ˈhæd ˈtʃeɪndʒd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844641/audio_file/level01/01_41ed5f10-7.mp3,easy
"In order to get there on time , he left work early .",/ˈɪn ˈɔrdər ˈtu ˈɡɛt ˈðɛr ˈɑn ˈtaɪm ˈhi ˈlɛft ˈwərk ˈərli/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844643/audio_file/level01/01_bc577b77-5.mp3,easy
She received a ring from her boyfriend .,/ˈʃi rəˈsivd ˈeɪ ˈrɪŋ ˈfrəm ˈhər ˈbɔɪˌfrɛnd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844644/audio_file/level01/01_286c223f-6.mp3,easy
There was a girl killed here yesterday .,/ˈðɛr ˈwɑz ˈeɪ ˈɡərl ˈkɪld ˈhir ˈjɛstərˌdeɪ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844646/audio_file/level01/01_f099c442-f.mp3,easy
Did your wife come with you ?,/ˈdɪd ˈjɔr ˈwaɪf ˈkəm ˈwɪð ˈju/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844647/audio_file/level01/01_ca755ed4-2.mp3,easy
There are plans to build a new library at my school .,/ˈðɛr ˈɑr ˈplænz ˈtu ˈbɪld ˈeɪ ˈnju ˈlaɪbrɛˌri ˈæt ˈmaɪ ˈskul/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844649/audio_file/level01/01_f124891e-9.mp3,easy
I slept while he was gone .,/ˈaɪ ˈslɛpt ˈhwaɪl ˈhi ˈwɑz ˈɡɔn/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844650/audio_file/level01/01_27be8733-f.mp3,easy
He 's my big brother .,/ˈhi ˈɛs ˈmaɪ ˈbɪɡ ˈbrəðər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844651/audio_file/level01/01_ebfba508-8.mp3,easy
He is a man whom I trust .,/ˈhi ˈɪz ˈeɪ ˈmæn ˈhum ˈaɪ ˈtrəst/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844652/audio_file/level01/01_6e3e70ed-1.mp3,easy
Why do you always wear sneakers ?,/ˈhwaɪ ˈdu ˈju ˈɔlˌweɪz ˈwɛr ˈsnikərz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844654/audio_file/level01/01_cf379d29-e.mp3,easy
My dog died when I was five .,/ˈmaɪ ˈdɔɡ ˈdaɪd ˈhwɛn ˈaɪ ˈwɑz ˈfaɪv/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844655/audio_file/level01/01_cc05982d-1.mp3,easy
I need a place to put my bag .,/ˈaɪ ˈnid ˈeɪ ˈpleɪs ˈtu ˈpʊt ˈmaɪ ˈbæɡ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844657/audio_file/level01/01_af55030d-7.mp3,easy
It 's too windy to sit outside .,/ˈɪt ˈɛs ˈtu ˈwaɪndi ˈtu ˈsɪt ˈaʊtˈsaɪd/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844658/audio_file/level01/01_f2a0de7b-d.mp3,easy
I love my cashmere sweater !,/ˈaɪ ˈləv ˈmaɪ ˈkæʒmɪr ˈswɛtər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844660/audio_file/level01/01_f1749918-4.mp3,easy
That clock is five minutes fast .,/ˈðæt ˈklɑk ˈɪz ˈfaɪv ˈmɪnəts ˈfæst/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844661/audio_file/level01/01_d03603ee-c.mp3,easy
You must teach her where to go .,/ˈju ˈməst ˈtitʃ ˈhər ˈhwɛr ˈtu ˈɡoʊ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844662/audio_file/level01/01_c1472b33-6.mp3,easy
Jill was always excited to eat melons .,/ˈdʒɪl ˈwɑz ˈɔlˌweɪz ɪkˈsaɪtəd ˈtu ˈit ˈmɛlənz/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844664/audio_file/level01/01_d44c9bc6-e.mp3,easy
You may go to the concert if you pay for it .,/ˈju ˈmeɪ ˈɡoʊ ˈtu ˈðə ˈkɑnsərt ˈɪf ˈju ˈpeɪ ˈfɔr ˈɪt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844665/audio_file/level01/01_f649f0c7-5.mp3,easy
Where are my khaki shorts ?,/ˈhwɛr ˈɑr ˈmaɪ ˈkæki ˈʃɔrts/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844667/audio_file/level01/01_13568251-7.mp3,easy
He ran across the basketball court .,/ˈhi ˈræn əˈkrɔs ˈðə ˈbæskətˌbɔl ˈkɔrt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844669/audio_file/level01/01_37f81dd6-1.mp3,easy
"If it was his , where did it go ?",/ˈɪf ˈɪt ˈwɑz ˈhɪz ˈhwɛr ˈdɪd ˈɪt ˈɡoʊ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844670/audio_file/level01/01_28fd7e7d-2.mp3,easy
Keep your knees up when you jump .,/ˈkip ˈjɔr ˈniz ˈəp ˈhwɛn ˈju ˈdʒəmp/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844671/audio_file/level01/01_57afa0c1-e.mp3,easy
I am very content with life and every day is filled with laughter .,/ˈaɪ ˈæm ˈvɛri ˈkɑntɛnt ˈwɪð ˈlaɪf ˈænd ˈɛvəri ˈdeɪ ˈɪz ˈfɪld ˈwɪð ˈlæftər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844673/audio_file/level01/01_d13e4430-9.mp3,easy
Vegetables are very healthy for you .,/ˈvɛdʒtəbəlz ˈɑr ˈvɛri ˈhɛlθi ˈfɔr ˈju/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844675/audio_file/level01/01_4654f5e5-8.mp3,easy
I lost my gold ring .,/ˈaɪ ˈlɔst ˈmaɪ ˈɡoʊld ˈrɪŋ/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844676/audio_file/level01/01_09e67b9a-5.mp3,easy
I am not sad either .,/ˈaɪ ˈæm ˈnɑt ˈsæd ˈaɪðər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844678/audio_file/level01/01_78eb7423-1.mp3,easy
She is a woman whom many people like .,/ˈʃi ˈɪz ˈeɪ ˈwʊmən ˈhum ˈmɛni ˈpipəl ˈlaɪk/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844679/audio_file/level01/01_956d06bc-5.mp3,easy
Stadium food is expensive .,/ˈsteɪdiəm ˈfud ˈɪz ɪkˈspɛnsɪv/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844680/audio_file/level01/01_74a329db-3.mp3,easy
He left early in order to get home .,/ˈhi ˈlɛft ˈərli ˈɪn ˈɔrdər ˈtu ˈɡɛt ˈhoʊm/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844682/audio_file/level01/01_f97e80be-6.mp3,easy
She had to start over .,/ˈʃi ˈhæd ˈtu ˈstɑrt ˈoʊvər/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844684/audio_file/level01/01_97ec4357-b.mp3,easy
Turkey sandwich was her favorite .,/ˈtərki ˈsæmwɪtʃ ˈwɑz ˈhər ˈfeɪvərɪt/,https://res.cloudinary.com/dcz6avkds/video/upload/v1773844685/audio_file/level01/01_0619c51e-c.mp3,easy
